manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᠨᠠᠨᡨᡠᡥᡡᠨ ᠪᠠᡳᡨᠠ ᠪᡝ ᠶᠠᠪᡠᠮᠪᡳ,nantuh@n baita be yabumbi,坐下贼事。,6,231,231a
ᠨᠠᠨᡨᡠᡥᡡᠨ ᠪᡝ ᡤᡝᡨᡝᡵᡝᠮᠪᡠᠮᠪᡳ,nantuh@n be geterembumbi,除秽。,6,231,231a
ᠨᠠᠨᡨᡠᡥᡡᠨ ᠯᠠᠩᠰᡝ,nantuh@n langse,污黩。,6,231,231a
ᠨᠠᠨᡨᡠᡥᡡᠨ ᠶᠠᠪᡠᠨ ᡳᠯᡝᡨᡠ ᠠᠯᡤᡳᡴᠠ,nantuh@n yabun iletu algika,秽得彰闻。,6,231,231a
ᠨᠠᠨᡨᡠᡥᡡᠨ ᡤᡝᠪᡠ ᠪᡝ ᡩᠣᠨᠵᡳᡥᠠ,nantuh@n gebu be donjiha,闻有秽声。,6,231,231b
ᠨᠠᠨᡨᡠᡥᡡᠨ ᡤᡳᠰᡠᠨ,nantuh@n gisun,秽语。,6,231,231b
ᠨᠠᠨᡨᡠᡥᡡᠨ ᡤᡳᠰᡠᠨ ᡳ ᡤᡳᡵᡠᠪᡠᠮᡝ,nantuh@n gisun i girubume,秽言辱骂。,6,231,231b
ᠨᠠᠨᡨᡠᡥᡡᠨ ᡥᠠᡶᠠᠨ,nantuh@n hafan,赃官。,6,231,231a
ᠨᠠᠨᡨᡠᡥᡡᠨ ᡥᠣᡳᠯᠠᠰᡥᡡᠨ,nantuh@n hoilash@n,垢敝： etuku adu nantuh@n hoilash@n 衣服垢敝。,6,231,231a
ᠨᠠᠨᡨᡠᡥᡡᠨ ᡥᡝᡥᡝ,nantuh@n hehe,淫妇。,6,231,231b
ᠨᠠᠨᡨᡠᡥᡡᠨ ᡨᠠᠴᡳᠨ ᡩᡝ ᡳᠴᡝᠪᡠᡵᠠᡴᡡ,nantuh@n tacin de iceburak@,不染污俗。,6,231,231a
ᠨᠠᠨᡨᡠᡥᡡᠨ ᡩᡠᡵᠠᠩᡤᡳ ᡝᡥᡝ ᠯᠠᠩᠰᡝ,nantuh@n duranggi ehe langse,污浊邋遢。,6,231,231a
ᠨᠠᠨᡨᡠᡥᡡᡵᠠᠮᠪᡳ,nantuh@rambi,〔及〕①染污，弄脏。②奸污。③污辱，玷污，凌污。④贪赃。,6,231,231b
ᠨᠠᠨᡨᡠᡥᡡᡵᠠᠮᡝ ᡤᡳᡵᡠᠪᡠᠮᠪᡳ,nantuh@rame girubumbi,= nantuh@rame derak@lambi,6,231,231b
ᠨᠠᠨᡨᡠᡥᡡᡵᠠᠮᡝ ᡩᡝᡵᠠᡴᡡᠯᠠᠮᠪᡳ,nantuh@rame derak@lambi,污辱。,6,231,231b
ᠨᠠᠨᡨᡠᡥᡡᡵᠠᠮᡝ ᡩᡠᡶᡝᡩᡝᠮᠪᡳ,nantuh@rame dufedembi,交媾。,6,231,231b
ᠨᠠᠨᡨᡠᡥᡡᡵᠠᠮᡝ ᡶᠠᠴᡠᡥᡡᡵᠠᠮᡝ,nantuh@rame facuh@rame,渎乱。,6,231,231b
ᠨᠠᠨᡩᠠᠮᠪᡳ,nandambi,〔不及〕①指靠，指望，索求。②变得贪婪。,6,231,231b
ᠨᠠᠨᡩᠠᠮᡝ ᠪᠠᡳᠮᠪᡳ,nandame baimbi,索求。,6,231,231b
ᠨᠠᠩᡤᡡ,nangg@,〔名〕（捕捉猎貉的）木墩。,6,231,231b
ᠨᠠᠩᡤᡳᠨ,nanggin,〔名〕廊，廊子，廊檐。,6,231,231b
ᠨᠠᠩᡤᡳᠨ ᠣᡵᡩᠣ,nanggin ordo,廊榭。,6,231,231b
ᠨᠠᠩᡤᡳᠨ ᠵᠣᠣᠯᠠᠪᡠᠮᡝ ᠠᡵᠠᡥᠠ ᠪᠣᠣ,nanggin joolabume araha boo,穿廊连房。,6,231,231b
ᠨᠠᠩᡤᡳᡧᠠᠮᠪᡳ,nanggiSambi,〔不及〕①（绵软物）飘颤。②卖弄风骚，献媚邀宠。,6,231,231b
ᠨᠠᠩᡤᡳᡨᡠ ᠴᠣᡴᠣ,nanggitu coko,<动>避株。,6,231,231b
ᠨᠠᠮᠠ,nama,〔名〕针，= naman ，即以铁石等物所做之针。,6,233,233b
ᠨᠠᠮᠠ ᠰᡳᡵᡩᠠᠨ,nama sirdan,枪头箭。,6,233,233b
ᠨᠠᠮᠠ ᡤᡳᡩᠠ,nama gida,手枪先锋拿的小长枪。,6,233,233b
ᠨᠠᠮᠠᠨ,naman,〔名〕（扎牲口用的）针。,6,233,233b
ᠨᠠᠮᠠᠨ ᠰᡠᡳᡥᠠ,naman suiha,针灸。,6,233,233b
ᠨᠠᠮᠠᠯᠠᠮᠪᡳ,namalambi,〔及〕下针，针刺（放血）。,6,233,233c
ᠨᠠᠮᠠᡧᠠᠨ,namaSan,"〔后〕接蹱，相继，随即： genehe namaSan uthai isinjiha 刚去就来了； yabure namaSan 临行； tuSan ci aljaha namaSan, neneme hetukeleme afabumbi 临卸任先交代明白； simneme genehe namaSan uthai dosiki seme erehunjembi将赴考就指望考中。",6,233,233b
ᠨᠠᠮᠠᡵᠠᠮᠪᡳ,namarambi,〔及〕①嫌少，贫多。②后悔，懊悔，反悔。,6,233,233c
ᠨᠠᠮᠪᡠᠮᠪᡳ,nambumbi,"〔不及〕①遇着，巧遇，不期而遇，撞见： jeterengge nambuci uthai jembi, omirengge nambuci uthai omimbi 遇食则食，遇饮则饮。②抓住，拿获，撞获： tese de nambuha 被他们撞获。",6,234,234b
ᠨᠠᠮᠪᡠᡥᠠ ᠨᠠᠮᠪᡠᡥᠠᡳ,nambuha nambuhai,遇着。,6,234,234b
ᠨᠠᠮᠪᡠᡥᠠ ᠸᡝᡳᠯᡝᠩᡤᡝ ᠨᡳᠶᠠᠯᠮᠠ ᡠᠯᡥᡳᠶᡝᠨ ᡳ ᠯᠠᠪᡩᡠ ᠣᡥᠣ,nambuha weilengge niyalma ulhiyen i labdu oho,获犯日多。,6,234,234b
ᠨᠠᠮᠪᡠᡵᡝᠯᠠᠮᡝ,namburelame,〔副动〕将可拿住（之意）： namburelame turibuhe 将拿住又逃脱了。,6,234,234b
ᠨᠠᠮᠰᡠᡵᡳ,namsuri,〔名〕<植>海梅，此果形似樱桃。,6,234,234b
ᠨᠠᠮᡠ,namu,〔名〕①洋，海洋。②生菜。,6,233,233c
ᠨᠠᠮᡠ ᠠᠩᡤᠠ,namu angga,澳口。,6,233,233c
ᠨᠠᠮᡠ ᠨᡳᠣᠸᠠᠩᡤᡳᠶᠠᠨ ᠶᡝᠩᡤᡠᡥᡝ,namu niowanggiyan yengguhe,<动>洋绿鹦鹉。,6,233,233c
ᠨᠠᠮᡠ ᠨᡳᠶᡝᡥᡝ,namu niyehe,<动>洋鸭。,6,233,233c
ᠨᠠᠮᡠ ᠰᡳᡴᠠ ᠮᠣᠣ,namu sika moo,<植>洋棕。,6,233,233c
ᠨᠠᠮᡠ ᠴᠣᡴᠣ,namu coko,<动>洋鸡。,6,234,234a
ᠨᠠᠮᡠ ᠴᡳᡶᡠᠨ,namu cifun,洋课。,6,233,233c
ᠨᠠᠮᡠ ᠴᡳᡶᡠᠨ ᠮᡝᠩᡤᡠᠨ,namu cifun menggun,洋税银。,6,234,234a
ᠨᠠᠮᡠ ᡠᠯᡤᡳᠶᠠᠨ,namu ulgiyan,<动>江猪。,6,233,233c
ᠨᠠᠮᡠ ᡠᡵᠠᠩᡤᠠ ᠮᠣᠣ,namu urangga moo,<植>海桐。,6,233,233c
ᠨᠠᠮᡠ ᡥᡡᠯᡥᠠ,namu h@lha,洋盗，海盗。,6,233,233c
ᠨᠠᠮᡠ ᡨᡝᡳᡧᡠᠨ,namu teiSun,洋铜。,6,233,233c
ᠨᠠᠮᡠ ᡩᡝᠩᠵᠠᠨ,namu dengjan,海灯，即佛像前挂用的羊角灯。,6,233,233c
ᠨᠠᠮᡠᠨ,namun,〔名〕库，库房。,6,234,234a
ᠨᠠᠮᡠᠨ ᠠᠰᠠᡵᠠᠨ,namun asaran,库藏，库存。,6,234,234a
ᠨᠠᠮᡠᠨ ᠴᡳ ᠵᡠᡴᡳᠪᡠᠮᡝ ᠪᡠᠮᠪᡳ,namun ci jukibume bumbi,库垫。,6,234,234a
ᠨᠠᠮᡠᠨ ᡩᡝ ᠠᠰᠠᡵᠠᠮᠪᡳ,namun de asarambi,存库。,6,234,234a
ᠨᠠᠮᡠᠨ ᡩᡝ ᠠᠰᠠᡵᠠᡥᠠ ᠮᡝᠩᡤᡠᠨ,namun de asaraha menggun,存库银。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᠨᡳᠶᠠᠯᠮᠠ,namun i niyalma,库守，库丁。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᠪᡝᠶᡝ ᠮᠠᡩᠠᡤᠠᠨ ᡳ ᠮᡝᠩᡤᡠᠨ,namun i beye madagan i menggun,帑本利银。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᠮᡝᠩᡤᡠᠨ ᠪᡝ ᠠᠴᡳᠩᡤᡳᠶᠠᠮᠪᡳ,namun i menggun be acinggiyambi,动帑。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᠮᡝᠩᡤᡠᠨ ᠪᡝ ᡠᠨᡨᡠᡥᡠᡵᡳ ᡶᠠᠶᠠᡵᠠ ᠪᠠ ᠠᡴᡡ ᠣᠪᡠᠮᠪᡳ,namun i menggun be untuhuri fayara ba ak@ obumbi,帑不虚糜。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᠮᡝᠩᡤᡠᠨ ᠪᡝ ᡤᡳᠶᠠᡨᠠᡵᠠᠮᡝ ᡥᡡᠯᡥᠠᠮᠪᡳ,namun i menggun be giyatarame h@lhambi,侵盗官帑。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᠮᡝᠩᡤᡠᠨ ᠪᡝ ᡨᡠᠴᡳᠪᡠᠮᠪᡳ,namun i menggun be tucibumbi,发帑金。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᡠᠯᡳᠨ ᠪᡝ ᡨᡠᠴᡳᠪᡠᡶᡳ ᠶᡠᠶᡠᡥᡝ ᠪᡝ ᠠᡳᡨᡠᠪᡠᠮᠪᡳ,namun i ulin be tucibufi yuyuhe be aitubumbi,发帑救荒。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᡥᠠᠴᡳᠨ ᠪᡝ ᠪᠣᠯᡤᠣ ᠣᠪᡠᠮᠪᡳ,namun i hacin be bolgo obumbi,以清帑项。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᡥᠠᠴᡳᠨ ᠪᡝ ᡠᠵᡝᠯᡝᠮᠪᡳ,namun i hacin be ujelembi,以重帑项。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᡥᠠᠴᡳᠨ ᡝᡩᡝᠨ ᡝᡴᡳᠶᡝᡥᡠᠨ,namun i hacin eden ekiyehun,库项短缺。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᡩᠠ,namun i da,<官>库掌。,6,234,234a
ᠨᠠᠮᡠᠨ ᡳ ᡩᠠ ᠪᡝᠶᡝᡳ ᠮᡝᠩᡤᡠᠨ,namun i da beyei menggun,帑本银。,6,234,234a
ᠨᠠᠮᡠᠰᡳ,namusi,〔名〕库丁。,6,234,234a
ᠨᠠᠮᡠᠰᡳ ᠶᠠᠮᡠᠨ ᡳ ᡠᡵᠰᡝ,namusi yamun i urse,丁役。,6,234,234b
ᠨᠠᠮᡠᠰᡳ ᠶᠠᠮᡠᠨ ᡳ ᡠᡵᠰᡝ ᡧᡝᡵᡳᠮᡝ ᡠᠯᡳᠨ ᡤᠠᡳᠮᠪᡳ,namusi yamun i urse Serime ulin gaimbi,丁役诈脏。,6,234,234b
ᠨᠠᠮᡠᡵᡳ,namuri,〔名〕<植>黒麻皮。,6,234,234b
ᠨᠠᠮᡠ ᡳ ᠠᠩᡤᠠ,namu i angga,<地>澳门。,6,233,233c
ᠨᠠᠮᡠ ᡳ ᠵᡳᡥᠠ ᠪᡝ ᠪᡠᠶᡝᠮᡝ ᠪᠠᡳᡨᠠᠯᠠᠮᠪᡳ,namu i jiha be buyeme baitalambi,喜用洋钱。,6,233,233c
ᠨᠠᠮᡠ ᡳ ᡥᡡᡩᠠᡳ ᡠᡵᠰᡝ ᠮᠠᡳᠮᠠᡧᠠᡵᠠᡴᡡ,namu i h@dai urse maimaSarak@,洋行歇业。,6,233,233c
ᠨᠠᠮᡠ ᡳ ᡩᠠᠯᡤᠠᠨ ᠮᡝᡩᡝᡵᡳ ᠣᡳᠯᠣ ᠣᠨᠴᠣ ᠯᡝᠯᡳ,namu i dalgan mederi oilo onco leli,洋面辽阔。,6,233,233c
ᠨᠠᠮᡤᠠᠨ,namgan,〔名〕<地>纳木干，西域地名。,6,234,234b
ᠨᠠᠮᡤᡳᠨ,namgin,〔名〕<植>都念子，此果味甜酸。,6,234,234c
ᠨᠠᠮᡩᡠᠯᡠ,namdulu,〔名〕纳木都鲁，清初部落名。,6,234,234b
ᠨᠠᠮᡳ,nami,〔名〕去毛皮衣。,6,233,233c
ᠨᠠᠮᡴᡡ ᠯᠣᡥᠣ,namk@ loho,库刀。,6,234,234b
ᠨᠠᠮᡴᡳ,namki,〔名〕鞍褥。,6,234,234c
ᠨᠠᠰᠠᠨ,nasan,〔名〕咸菜，菹。,6,232,232a
ᠨᠠᠰᠠᠨ ᠰᠣᡤᡳ,nasan sogi,#NAME?,6,232,232a
ᠨᠠᠰᠠᠨ ᡤᡳᡩᠠᠮᠪᡳ,nasan gidambi,腌咸菜，渍菜。,6,232,232a
ᠨᠠᠰᠠᠨ ᡥᡝᠩᡴᡝ,nasan hengke,<植>①王瓜。②瓜菨。,6,232,232a
ᠨᠠᠰᠠᠮᠪᡳ,nasambi,〔不及〕①怨恨，抱怨，埋怨。②懊丧，懊悔，懊恨： bethe fahame nasambi 顿足懊悔。③委屈。,6,232,232a
ᠨᠠᠰᠠᠮᡝ ᠰᡝᠵᡳᠯᡝᠮᠪᡳ,nasame sejilembi,叹息。,6,232,232a
ᠨᠠᠰᠠᠮᡝ ᠴᡳᠪᠰᡳᠮᠪᡳ,nasame cibsimbi,浩叹，悲惋。,6,232,232a
ᠨᠠᠰᠠᠮᡝ ᠵᡳᠯᠠᠮᠪᡳ,nasame jilambi,悲恻。,6,232,232a
ᠨᠠᠰᠠᠮᡝ ᡠᠰᠠᠮᡝ ᠪᡠᠴᡝᡵᡝ ᡥᠠᠮᡳᡴᠠ,nasame usame bucere hamika,悼叹欲绝。,6,232,232a
ᠨᠠᠰᠠᠮᡝ ᡠᠴᡠᠯᡝᠮᠪᡳ,nasame uculembi,悲歌，挽歌。,6,232,232a
ᠨᠠᠰᠠᠮᡝ ᡤᡡᠨᡳᠨᠵᠠᠮᠪᡳ,nasame g@ninjambi,哀思，惋惜。,6,232,232a
ᠨᠠᠰᠠᠮᡝ ᡥᠠᡳᡵᠠᠮᠪᡳ,nasame hairambi,惋惜，悼惜。,6,232,232a
ᠨᠠᠰᠠᠴᡠᠨ,nasacun,〔及、不及〕①埋怨，怨恨。②懊丧，悔恨。,6,232,232b
ᠨᠠᠰᠠᠴᡠᠨ ᠨᠠᠰᠠᠴᡠᠨ,nasacun nasacun,凄凄切切。,6,232,232b
ᠨᠠᠰᠠᠴᡠᡴᠠ,nasacuka,〔形〕①埋怨的，抱怨的，悔恨的，懊丧的。②怀，封谥等处用语，其 gosin jilan bime jalgan foholon be nasacuka sembi 慈仁短折曰怀。,6,232,232b
ᠨᠠᠰᠠᠴᡠᡴᠠ ᡤᡠᠩ,nasacuka gung,悼愍公。,6,232,232b
ᠨᠠᠰᠠᠴᡠᡴᠠ ᡤᡳᠶᡡᠨ ᠸᠠᠩ,nasacuka giy@n wang,怀愍郡王。,6,232,232b
ᠨᠠᠰᠠᠴᡠᡴᠠ ᡥᠠᡳᡵᠠᠴᡠᡴᠠ,nasacuka hairacuka,悼惜。,6,232,232b
ᠨᠠᠰᠠᡵᡝ ᠪᡳᡨᡥᡝ,nasare bithe,诔，悼词。,6,232,232a
ᠨᠠᠰᠠᡵᡝ ᠵᡳᠯᡤᠠᠨ,nasare jilgan,悲声。,6,232,232a
ᠨᠠᠰᠠᡵᡝ ᡤᡡᠨᡳᠨ ᠪᡝ ᡥᠠᠴᡳᡥᡳᠶᠠᠮᡝ ᡴᡳᡵᡳᠮᠪᡳ,nasare g@nin be hacihiyame kirimbi,勉抑哀忱。,6,232,232a
ᠨᠠᠰᠠᡵᡝ ᡴᡳᡩᡠᡵᡝ ᡤᡡᠨᡳᠨ,nasare kidure g@nin,爱慕之情。,6,232,232b
ᠨᠠᠰᡥᡡᠨ,nash@n,〔名〕机缘，机会。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᠨᠠᠰᡥᡡᠯᠠᡥᠠ,nash@n nash@laha,机会。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᠠᠮᠴᠠᠮᠪᡳ,nash@n be amcambi,乘机，乘势。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᠰᠠᠪᡠᠮᡝ ᡩᡝᡵᡳᠪᡠᠮᠪᡳ,nash@n be sabume deribumbi,见机而行。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᠰᠠᠮᡝ ᠨᠠᡵᡤᡡᠨ ᡥᠠᡶᡠᡴᠠ,nash@n be same narg@n hafuka,见机通微。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡠᡶᠠᡵᠠᠮᠪᡳ,nash@n be ufarambi,失机。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᠠᡵᡤᠠ ᡩᡝᡵᡳᠪᡠᠮᠪᡳ,nash@n be tuwame arga deribumbi,相机设法。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᠪᠠ ᠪᡝ ᡝᠵᡝᠯᡝᠮᠪᡳ,nash@n be tuwame ba be ejelembi,乘机略地。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᠪᠠᡳᡨᠠ ᡩᡝᡵᡳᠪᡠᠮᠪᡳ,nash@n be tuwame baita deribumbi,见机行事。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡝᡵᡤᡝᠯᡝᠮᡝ ᡥᠠᡶᡳᡵᠠᠮᠪᡳ,nash@n be tuwame ergeleme hafirambi,乘机要挟。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡤᡳᠰᡠᠨ ᠸᡝᠰᡳᠮᠪᡠᠮᠪᡳ,nash@n be tuwame gisun wesimbumbi,相机进言。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡨᡠᠸᠠᠨᠴᡳᡥᡳᠶᠠᠮᡝ ᠠᡳᡨᡠᠪᡠᠮᠪᡳ,nash@n be tuwame tuwancihiyame aitubumbi,乘机匡救。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡩᠠᠮᠪᡳ,nash@n be tuwame dambi,相机救援。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡶᡠᠯᡠ ᡥᡡᡩᠠ ᡤᠠᡳᠮᠪᡳ,nash@n be tuwame fulu h@da gaimbi,乘势居奇。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᡠᠴᠠᡵᠠᠨ,nash@n ucaran,机缘，机会，际遇。,6,232,232b
ᠨᠠᠰᡥᡡᠨ ᡤᡳᠶᠠᠨ,nash@n giyan,机宜。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᡨᡠᠯᠪᡳᠨ,nash@n tulbin,机关。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᡩᡝ ᠠᠴᠠᠪᡠᠮᡝ ᠵᠣᡵᡳᠮᡝ ᡨᡠᠸᠠᠪᡠᠮᠪᡳ,nash@n de acabume jorime tuwabumbi,迎机指示。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᡩᡝ ᡨᡝᡳᠰᡠᠯᡝᠪᡠᠮᡝ ᡴᡡᠪᡠᠯᡳᠨ ᡩᡝ ᠠᠴᠠᠪᡠᠮᠪᡳ,nash@n de teisulebume k@bulin de acabumbi,临机应变。,6,232,232c
ᠨᠠᠰᡥᡡᠨ ᡳ ᠪᠠᡳᡨᠠ,nash@n i baita,机务，机事。,6,232,232b
ᠨᠠᠰᡥᡡᠯᠠᠪᡠᠮᠪᡳ,nash@labumbi,〔不及〕致逢机会，凑巧。,6,232,232c
ᠨᠠᠰᡥᡡᠯᠠᠮᠪᡳ,nash@lambi,〔及〕<植>遇机会，趁着，趁机。,6,232,232c
ᠨᠠᠰᡳᠨ,nasin,〔名〕<动>马熊。,6,232,232b
ᠨᠠᠴᠠ,naca,〔名〕妻兄。,6,234,234c
ᠨᠠᠴᡝᠣ,naceo,〔名〕纳绸，绸缎名。,6,234,234c
ᠨᠠᠴᡳᠨ,nacin,〔名〕<动>鸦鹘。,6,234,234c
ᠨᠠᠴᡳᡥᡳᠶᠠᠮᠪᡳ,nacihiyambi,〔及、不及〕劝慰，安慰，抚慰。,6,234,234c
ᠨᠠᠴᡳᡴᡳ ᡨᠠᡳ,naciki tai,<地>那七齐站，索伦名，又作那七起站，纳齐奇站，在黑龙江一带。,6,234,234c
ᠨᠠᠵᡳᡥᡳᠶᠠᠨ,najihiyan,〔名〕<动>白罴。,6,234,234c
ᠨᠠᠶᠠ,naya,〔名〕妻弟。,6,234,234c
ᠨᠠᠶᠠᠨ ᡥᠣᡨᠣᠨ,nayan hoton,<地>纳延城，达斡尔名，在黑龙江一带。,6,234,234c
ᠨᠠᠶᡠᡵ ᠪᡳᡵᠠ,nayur bira,<地>纳雨尔河，索伦名，又作纳雨里河，在黑龙江一带。,6,234,234c
ᠨᠠᡤ᠋ᠠ ᡳᠯᡥᠠ,nag'a ilha,<植>那伽花。,6,234,234c
ᠨᠠᡥᠠᠨ,nahan,〔名〕炕。,6,232,232a
ᠨᠠᡥᠠᠨ ᡳ ᡥᠣᠰᠣᡵᡳ,nahan i hosori,炕内烟灰。,6,232,232a
ᠨᠠᡥᠠᠨ ᡳ ᡳᡵᡠᠨ,nahan i irun,炕洞。,6,232,232a
ᠨᠠᡥᠠᠯᠠᠮᠪᡳ,nahalambi,〔及、不及〕①躺在炕上，卧炕，落炕。②（为烘干而）炕晒。,6,232,232a
ᠨᠠᡩᠠᠨ,nadan,〔数〕七。〔名〕①财帛，货财，与  ulin 连用： ulin nadan 财产。②大上坟，即人死后之头七、七七上坟烧纸： amba nadan i doro 大上坟礼； sucungga nadan i doro 初上坟礼。,6,232,232c
ᠨᠠᡩᠠᠨ ᠨᡝᡳᠯᡝᠨ,nadan neilen,七启，辞赋篇名。,6,233,233a
ᠨᠠᡩᠠᠨ ᠨᡝᡳᠯᡝᠪᡠᠨ,nadan neilebun,七发，辞赋篇名。,6,233,233a
ᠨᠠᡩᠠᠨ ᠪᡳᠶᠠ ᡩᡝ ᡨᡠᠸᠠ ᡠᠰᡳᡥᠠ ᡠᡵᡥᡠᠮᠪᡳ,nadan biya de tuwa usiha urhumbi,七月流火。,6,233,233a
ᠨᠠᡩᠠᠨ ᠰᠠᡵᡤᠠᠨ ᠵᡠᡳ ᡳ ᠨᠣᠮᡠᠨ,nadan sargan jui i nomun,<书>七女经。,6,233,233a
ᠨᠠᡩᠠᠨ ᠰᡝᠨ,nadan sen,七窍，指耳、目、口、鼻七孔。,6,233,233a
ᠨᠠᡩᠠᠨ ᠶᠣᡥᡳᠪᡠᠨ,nadan yohibun,<书>七略。,6,233,233a
ᠨᠠᡩᠠᠨ ᠸᠠᠩᡤᠠ ᡳᡵᡳ ᡳ ᠨᡠᡵᡝ,nadan wangga iri i nure,七鬯。,6,233,233a
ᠨᠠᡩᠠᠨ ᡠᠪᡠ ᠪᡳᠪᡠᡶᡳ ᡳᠯᠠᠨ ᡠᠪᡠ ᡨᡠᠴᡳᠪᡠᡶᡳ ᡠᠨᠴᠠᠮᠪᡳ,nadan ubu bibufi ilan ubu tucibufi uncambi,存七粜三，即在整体部分内，其七分为存留部分，其余三分则出售。,6,233,233a
ᠨᠠᡩᠠᠨ ᡠᠯᡥᠠ,nadan ulha,七牢。,6,233,233a
ᠨᠠᡩᠠᠨ ᡠᠰᡳᡥᠠ,nadan usiha,北斗七星。,6,233,233a
ᠨᠠᡩᠠᠨ ᡠᠰᡳᡥᠠ ᠠᠨ ᠪᡝ ᡩᠠᡥᠠᠮᠪᡳ,nadan usiha an be dahambi,七曜顺轨。,6,233,233a
ᠨᠠᡩᠠᠨ ᡨᡠᡥᡝᠪᡠᡴᡠ ᡳ ᠮᠠᡥᠠᡨᡠ,nadan tuhebuku i mahatu,七旒冕。,6,233,233a
ᠨᠠᡩᠠᠨ ᡩᠠᠰᠠᠨ,nadan dasan,七政。,6,233,233a
