manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡩᠠ ᠠᠨ ᡳ ᡩᠠᡥᡡᠮᡝ ᠮᡠᡥᡝᠯᡳᠶᡝᠨ ᠣᡥᠣ,da an i dah@me muheliyen oho,依旧复圆。,6,651,651b
ᡩᠠ ᠣᠮᠣᠯᠣ,da omolo,嫡孙。,6,651,651c
ᡩᠠ ᠣᡵᠣᠨ ᡩᡝ ᠰᡳᠨᡩᠠᠮᠪᡳ,da oron de sindambi,坐选（补）原缺。,6,651,651c
ᡩᠠ ᠨᡳᠶᠠᠯᠮᠠ ᠠᡴᡡ ᡤᡡᠰᠠᡳ ᡠᠰᡳᠨ,da niyalma ak@ g@sai usin,无主旗地。,6,651,651c
ᡩᠠ ᠪᠠ,da ba,①地方，当地，本地，土著。②家乡，原籍，故里，籍贯。,6,652,652a
ᡩᠠ ᠪᠠᠨᡳᠨ,da banin,本性。,6,652,652a
ᡩᠠ ᠪᠠᠪᡝ ᡥᠣᠯᡨᠣᠮᠪᡳ,da babe holtombi,冒籍。,6,652,652a
ᡩᠠ ᠪᠠᡩᡝ ᠠᠮᠠᠰᡳ ᡠᠩᡤᡳᠮᠪᡳ,da bade amasi unggimbi,遣归故里，遣回原籍。,6,652,652a
ᡩᠠ ᠪᠠᡩᡝ ᠮᠠᡵᡳᠮᠪᡳ,da bade marimbi,回籍。,6,652,652a
ᡩᠠ ᠪᠠ ᡳ ᠨᡳᠶᠠᠮᠠᠩᡤᠠ ᠨᡳᠶᠠᠯᠮᠠ,da ba i niyamangga niyalma,乡亲。,6,652,652a
ᡩᠠ ᠪᠣᠴᠣᡳ ᠪᡝᠯᡝ,da bocoi bele,本色米。,6,652,652b
ᡩᠠ ᠪᡝ ᠰᡝᠣᠯᡝᠮᡝ ᡩᡠᠪᡝᠨ ᠪᡝ ᡴᡳᠴᡝᠮᠪᡳ,da be seoleme duben be kicembi,虑始图终。,6,652,652a
ᡩᠠ ᠪᡝ ᠵᡠᡵᠴᡝᡶᡳ ᠰᡝᡴᡳᠶᡝᠨ ᠴᡳ ᠠᠯᠵᠠᠮᠪᡳ,da be jurcefi sekiyen ci aljambi,判宗离朔。,6,652,652a
ᡩᠠ ᠪᡝ ᠸᠠᠯᡳᠶᠠᡶᡳ ᡩᡠᠪᡝ ᠪᡝ ᡴᡳᠴᡝᠮᠪᡳ,da be waliyafi dube be kicembi,舍本逐末。；忘本逐末。,6,652,652b
ᡩᠠ ᠪᡝ ᡝᠯᡤᡳᠶᡝᠨ ᠣᠪᡠᡵᡝ ᠴᠠᠯᡠ,da be elgiyen obure calu,本裕仓，详见 juwan ilan calu be kadalara yamun。,6,652,652a
ᡩᠠ ᠪᡝ ᡩᠠᡥᡡᠮᡝ ᠵᡠᠯᡤᡝ ᡩᡝ ᠪᡝᡩᡝᡵᡝᠪᡠᠮᠪᡳ,da be dah@me julge de bederebumbi,反本复古，又作da be forgoSome julge be dah@mbi,6,652,652a
ᡩᠠ ᠪᡝ ᡩᠠᡥᡡᠮᡝ ᠶᠠᡵᡤᡳᠶᠠᠨ ᠪᡝ ᡴᡳᠴᡝᠮᠪᡳ,da be dah@me yargiyan be kicembi,反本务实。,6,652,652a
ᡩᠠ ᠪᡝ ᡶᠣᡵᡤᠣᡧᠣᠮᡝ ᠵᡠᠯᡤᡝ ᠪᡝ ᡩᠠᡥᡡᠮᠪᡳ,da be forgoSome julge be dah@mbi,= da be dah@me julge de bederebumbi,6,652,652b
ᡩᠠ ᠪᡝ ᡶᡝᡨᡝᠮᡝ ᠰᡝᡴᡳᠶᡝᠨ ᠪᡝ ᠰᡳᠮᠪᡳ,da be feteme sekiyen be simbi,拔本塞源。,6,652,652b
ᡩᠠ ᠪᡝᠶᡝ,da beye,①本身。②本色（银两）。,6,652,652b
ᡩᠠ ᠪᡝᠶᡝ ᠠᡵᠰᠠᡵᡳ ᠪᡝᠯᡝ,da beye arsari bele,本色中米。,6,652,652b
ᡩᠠ ᠪᡝᠶᡝ ᠪᠠᡥᠠ,da beye baha,病后复原，康复。,6,652,652b
ᡩᠠ ᠪᡝᠶᡝ ᠰᠠᠯᡳᠪᡠᠮᡝ ᡤᠠᡳᠵᠠᡵᠠ ᠴᠣᠣᡥᠠᡳ ᠴᠠᠯᡳᠶᠠᠨ,da beye salibume gaijara coohai caliyan,本折兵饷。,6,652,652b
ᡩᠠ ᠪᡝᠶᡝᡳ ᠣᡴᡨᠣ,da beyei okto,本色药材。,6,652,652b
ᡩᠠ ᠪᡝᠶᡝᡳ ᠮᡝᠩᡤᡠᠨ,da beyei menggun,本色银，正本银两。,6,652,652b
ᡩᠠ ᠪᡝᠶᡝᡳ ᠵᡝᡴᡠ,da beyei jeku,本色粮石。,6,652,652b
ᡩᠠ ᠪᡝᠶᡝᡳ ᠵᡳᡥᠠ,da beyei jiha,正本银两，成本。,6,652,652b
ᡩᠠ ᠮᠠᠩᡤᡳ,da manggi,救援，系旧清语， aisilaha danaha 之意。,6,653,653a
ᡩᠠ ᠮᠠᠮᠠ,da mama,高祖母。,6,653,653a
ᡩᠠ ᠮᠠᡶᠠ,da mafa,高祖。,6,653,653a
ᡩᠠ ᠮᡠᠵᡳᠯᡝᠨ,da mujilen,本心，良心。,6,653,653a
ᡩᠠ ᠰᠠᠯᡳᠪᡠᠮᡝ ᠪᠣᡩᠣᡥᠣ ᠮᡝᠩᡤᡠᠨ,da salibume bodoho menggun,原估银。,6,652,652b
ᡩᠠ ᠰᠠᡵᡤᠠᠨ,da sargan,原配，嫡妻。,6,652,652b
ᡩᠠ ᠰᠠᡵᡤᠠᠨ ᡩᡝ ᠪᠠᠨᠵᡳᡥᠠ ᠠᡥᡡᠩᡤᠠ ᠵᡠᡳ,da sargan de banjiha ah@ngga jui,嫡长子。,6,652,652b
ᡩᠠ ᠰᠠᡵᡤᠠᠨ ᡩᡝ ᠪᠠᠨᠵᡳᡥᠠ ᠰᠠᡵᡤᠠᠨᠵᡠᡳ,da sargan de banjiha sarganjui,嫡女。,6,652,652b
ᡩᠠ ᠰᠣᠨᡨᠣ,da sonto,祖斛。,6,652,652c
ᡩᠠ ᠰᡝᡴᡳᠶᡝᠨ,da sekiyen,本源，源流。,6,652,652b
ᡩᠠ ᠰᡝᡴᡳᠶᡝᠨ ᠮᠠᡶᠠ,da sekiyen mafa,始祖。,6,652,652b
ᡩᠠ ᠰᡠᠰᡠ,da susu,籍贯，原籍。,6,652,652c
ᡩᠠ ᠰᡠᠰᡠ ᠴᡳ ᠵᠠᡳᠯᠠᡵᠠ ᡴᠣᠣᠯᡳ,da susu ci jailara kooli,回避本籍之例。,6,652,652c
ᡩᠠ ᠰᡠᠰᡠ ᡩᡝ ᠪᡝᡩᡝᡵᡝᡶᡳ ᠨᡳᠶᠠᠮᠠᠨ ᠪᡝ ᡨᡠᡥᡝᠮᠪᡠᠮᡝ ᡠᠵᡳᡴᡳ ᠰᡝᠮᡝ ᠪᠠᡳᠮᡝ ᠪᡳᡨᡥᡝ ᠠᠯᡳᠪᡠᡥᠠ,da susu de bederefi niyaman be tuhembume ujiki seme baime bithe alibuha,呈请回籍终养亲人。,6,652,652c
ᡩᠠ ᠰᡠᠰᡠ ᡩᡝ ᠮᠠᡵᡳᡶᡳ ᠨᡳᠶᠠᠮᠠᠨ ᠪᡝ ᡨᡠᠸᠠᠮᠪᡳ,da susu de marifi niyaman be tuwambi,回籍省亲。,6,652,652c
ᡩᠠ ᠰᡠᠰᡠ ᡩᡝ ᠮᠠᡵᡳᡶᡳ ᡩᠠᠰᠠᠮᡝ ᡠᠵᡳᠪᡠᠮᠪᡳ,da susu de marifi dasame ujibumbi,回籍调理。,6,652,652c
ᡩᠠ ᠰᡠᠰᡠ ᡩᡝ ᡠᠩᡤᡳᠮᠪᡳ,da susu de unggimbi,发回原籍。,6,652,652c
ᡩᠠ ᠰᡠᠰᡠ ᡳ ᡠᠯᡳᠨ ᡥᡝᡨᡥᡝ,da susu i ulin hethe,原籍财产。,6,652,652c
ᡩᠠ ᠰᡠᠴᡠᠩᡤᠠ ᡩᡠᡴᠠ,da sucungga duka,本初门，新疆阜康城内名。,6,652,652c
ᡩᠠ ᠰᡠᡴᡩᡠᠨ,da sukdun,元气。,6,652,652c
ᡩᠠ ᠰᡠᡴᡩᡠᠨ ᡩᠠᡥᡡᠪᡠᡵᡝ ᡠᠨᡩᡝ,da sukdun dah@bure unde,元气未复。,6,652,652c
ᡩᠠ ᠰᡳᠰᡝᡨᡝᠮᡝ ᠪᠣᡩᠣᡥᠣ ᠪᠠᠰᠠ ᠵᠠᡴᠠᡳ ᡥᠠᠴᡳᠨ,da siseteme bodoho basa jakai hacin,原估工料。,6,652,652c
ᡩᠠ ᠵᠠᠪᡠᠨ ᠪᡝ ᠨᠣᠩᡤᡳᠮᡝ ᡝᡴᡳᠶᡝᠮᡝ ᡩᠠᠰᠠᠮᠪᡳ,da jabun be nonggime ekiyeme dasambi,增减原供。,6,653,653a
ᡩᠠ ᠵᠠᠪᡠᠨ ᠪᡝ ᠮᡝᡳᡨᡝᡶᡳ ᡝᡴᡳᠶᡝᠮᠪᡠᠮᠪᡳ,da jabun be meitefi ekiyembumbi,删减原供。,6,653,653a
ᡩᠠ ᠵᠣᡴᠰᠣᠨ,da jokson,①起初。②起点，指射马箭时众人骑马站立的地点。,6,653,653b
ᡩᠠ ᠵᡝᡵᡤᡳ,da jergi,旧衔，原衔。,6,653,653a
ᡩᠠ ᠵᡝᡵᡤᡳ ᠨᡳᠰᡳᡥᠠᡳ ᡥᠠᡶᠠᠨ ᠴᡳ ᠨᠠᡴᠠᠪᡠᠮᠪᡳ,da jergi nisihai hafan ci nakabumbi,原品休致。,6,653,653a
ᡩᠠ ᠵᡝᡵᡤᡳ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡶᠣᡵᡤᠣᡧᠣᠮᡝ ᠪᠠᡳᡨᠠᠯᠠᠮᠪᡳ,da jergi be tuwame forgoSome baitalambi,对品调用。,6,653,653a
ᡩᠠ ᠵᡠᡳ,da jui,嫡长子。,6,653,653b
ᡩᠠ ᠵᡳᠰᡝ,da jise,蓝本，原稿。,6,653,653b
ᡩᠠ ᠵᡳᡥᠠ,da jiha,祖钱，即铸钱用的样品。,6,653,653a
ᡩᠠ ᠶᠠᠪᡠᠨ ᡤᡳᠩᡤᡠᠨ ᠠᡴᡡ,da yabun ginggun ak@,素行不敬。,6,653,653b
ᡩᠠ ᠶᠠᠪᡠᠨ ᡩᡝ ᡝᠨᡩᡝᠪᡠᡴᡠ ᠠᡴᡡ,da yabun de endebuku ak@,素履无咎。,6,653,653b
ᡩᠠ ᡝᠮᡝ,da eme,嫡母。,6,651,651c
ᡩᠠ ᡠᠵᡠᡳ ᡠᠰᡳᡥᠠ,da ujui usiha,太乙星。,6,651,651c
ᡩᠠ ᡠᡧᡝ,da uSe,沾水，辔头上引向手中的皮条。,6,651,651c
ᡩᠠ ᡠᡴᠰᡠᠨ ᡤᡝᡵᡝᠨ ᡤᠠᡵᡤᠠᠨ,da uksun geren gargan,本宗庶支。,6,651,651c
ᡩᠠ ᡤᠣᠰᡳᠨ ᡳ ᡤᡠᡵᡠᠩ,da gosin i gurung,麟趾宫，盛京清宁宫西配宫名。,6,651,651c
ᡩᠠ ᡤᡝᠮᡠᠯᡝᡥᡝ ᠪᠠ,da gemulehe ba,留都，陪都，又作 fe gemulehe ba。,6,653,653b
ᡩᠠ ᡤᡡᠨᡳᠨ,da g@nin,素心，初情，本意。,6,651,651c
ᡩᠠ ᡤᡡᠰᠠ ᡩᠠ ᠰᡠᠰᡠ ᡳ ᠪᠣᡳᡤᠣᠨ ᡥᡝᡨᡥᡝ,da g@sa da susu i boigon hethe,旗籍家产。,6,651,651c
ᡩᠠ ᡤᡡᠰᠠᡩᡝ ᠪᡝᡩᡝᡵᡝᡶᡳ ᡩᠠᠰᠠᠮᡝ ᡠᠵᡳᠮᠪᡳ,da g@sade bederefi dasame ujimbi,回旗调理。,6,651,651c
ᡩᠠ ᡥᠠᠪᡧᠠᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ,da habSaha niyalma,原告。,6,651,651c
ᡩᠠ ᡥᠠᠪᡧᠠᡥᠠ ᠪᡳᡨᡥᡝ,da habSaha bithe,原词。,6,651,651c
ᡩᠠ ᡥᠠᡶᠠᠨ ᠨᡳᠰᡳᡥᠠᡳ ᡨᡠᡧᠠᠨ ᠴᡳ ᠨᠠᡴᠠᠪᡠᠮᠪᡳ,da hafan nisihai tuSan ci nakabumbi,原官致仕，又作da hafan nisihai dargalabumbi。,6,651,651c
ᡩᠠ ᡥᠠᡶᠠᠨ ᠪᡝ ᠠᠨ ᡳ ᠣᠪᡠᠮᡝ ᠠᡳᠰᡳᠯᠠᠮᡝ ᠵᠠᡶᠠᠮᠪᡳ,da hafan be an i obume aisilame jafambi,捐复原官，捐献以恢复原职。,6,652,652a
ᡩᠠ ᡨᠣᠨ ᡩᡝ ᠵᠠᠯᡠᡴᡳᠶᠠᠪᡠᠮᠪᡳ,da ton de jalukiyabumbi,以足原额。,6,652,652c
ᡩᠠ ᡨᠣᠯᠣᠮᡝ ᡤᠣᡳᠮᠪᡳ,da tolome goimbi,箭箭射中。,6,652,652c
ᡩᠠ ᡨᠣᡴᡨᠣᡥᠣ ᡩᠠ ᠪᡝᠶᡝ,da toktoho da beye,原定成本，又作da toktoho jingkini ton。,6,652,652c
ᡩᠠ ᡨᡠᡧᠠᠨ ᠨᡳᠰᡳᡥᠠᡳ ᡨᡠᡧᠠᠨ ᠴᡳ ᠨᠠᡴᠠᠪᡠᠮᠪᡳ,da tuSan nisihai tuSan ci nakabumbi,原品休致，又作da jergi nisihai hafan ci nakabumbi。,6,652,652c
ᡩᠠ ᡨᡠᡵᡤᡠᠨ,da turgun,①覆历。②本因，原因。,6,653,653a
ᡩᠠ ᡨᡠᡵᡤᡠᠨ ᠪᡝ ᠠᡵᠠᡥᠠ ᡩᠠᠩᠰᡝ,da turgun be araha dangse,覆历册籍。,6,653,653a
ᡩᠠ ᡩᡝᡵᡳᠪᡠᡥᡝ ᠮᠠᡶᠠ,da deribuhe mafa,鼻祖。,6,653,653a
ᡩᠠ ᡩᡠᠪᡝ,da dube,本末，始末。,6,653,653a
ᡩᠠ ᡩᡠᠪᡝ ᠠᡴᡡ,da dube ak@,无头绪，又作da ak@。,6,653,653a
ᡩᠠ ᡳᠩ,da ing,答应，清代皇帝之妻，除皇后外又有皇贵妃、贵妃、妃、嫔、贵人、常在、答应七等，答应则是其中最末一等。,6,651,651c
ᡩᠠ ᡳᠯᡳᠪᡠᡥᠠ ᡨᠣᡴᡨᠣᡶᡳ ᠪᠠᡳᡨᠠᠯᠠᡵᠠ ᠮᡝᠩᡤᡠᠨ ᡳ ᡥᠠᠴᡳᠨ,da ilibuha toktofi baitalara menggun i hacin,原设经费。,6,651,651c
ᡩᠠ ᡴᡳᠶᠣᠣ ᡴᠠᡵᡠᠨ,da kiyoo karun,<地>大桥卡伦，常设卡伦，在惠远城东南一百一十里，隶锡伯营领对大臣。,6,653,653b
ᡩᠠ ᡶᡝᡨᡝᠨ,da feten,本质。,6,653,653b
ᡩᠠ ᡶᡠᠯᡝᡥᡝ,da fulehe,本支，根原。,6,653,653b
ᡩᠠ ᡶᡠᠵᡳᠨ,da fujin,嫡福晋。,6,653,653b
ᡩᠠ ᡶᡠᡨᠠ,da futa,拦江绳，拦江拉网时拴在两根五尺长的木头上的总绳。,6,653,653b
ᡩᠠᠨ,dan,〔名〕（打飞禽的）套子。,6,655,655a
ᡩᠠᠨ ᠪᡳ ᠠᠮᠪᠠ ᡴᡠᠮᡠᠨ,dan bi amba kumun,丹陛大乐，即升殿、平常筳宴、进宫上朝、内外藩大小臣工来朝觐所奏之乐，共有四章。,6,655,655a
ᡩᠠᠨ ᠵᠠ ᡴᠠᡴᡡ ᡳ ᠶᠠᡵᡠᡵᡝ ᠶᠣᡥᠣᡵᠣᠨ,dan ja kak@ i yarure yohoron,单闸引渠。,6,655,655a
ᡩᠠᠨ ᡠᡧᡝ,dan uSe,蘸水。,6,655,655a
ᡩᠠᠨ ᡩᠠᠪᡠᡵᠠᡴᡡ,dan daburak@,总不算数，不齿，貌视： yargiyan i fafun Sajin be yasa de dan daburak@ 实属目无法纪。,6,655,655a
ᡩᠠᠨᠠᠮᠪᡳ,danambi,〔及〕① dambi 的方向态。②照管，帮助。③救援。④干预，干涉：beyede daljak@ oci ume balai danara 不关已，莫闲管。,6,655,655a
ᡩᠠᠨᠠᡥᡡᠨ ᠴᡝᠴᡳᡴᡝ,danah@n cecike,<动>戴南，山东人呼 indah@n cecike 为戴南。,6,655,655b
ᡩᠠᠨᠠᡵᠠ ᡥᠠᡶᠠᠨ,danara hafan,<官>都司。,6,655,655a
ᡩᠠᠨᠠᡵᠠ ᡥᠠᡶᠠᠨ ᡳ ᡨᡠᡧᠠᠨ ᠪᡝ ᠮᡠᡨᡝᠪᡠᡵᠠᡴᡡ,danara hafan i tuSan be muteburak@,难胜都司之任。,6,655,655a
ᡩᠠᠨᠣᠰᡤᡝ ᡳᠯᡥᠠ,danosge ilha,<植>提罗迦花。,6,655,655b
ᡩᠠᠨᠴᠠᠨ,dancan,〔名〕娘家，妻族： sargan i dancan niyalma 妻族之人。,6,655,655b
ᡩᠠᠨᠴᠠᠨ ᡩᡝ ᠪᡝᡩᡝᡵᡝᠮᠪᡳ,dancan de bederembi,旧宁，回娘家。,6,655,655b
ᡩᠠᠨᠴᠠᠨ ᡳ ᠪᠣᠣ,dancan i boo,娘家。,6,655,655b
ᡩᠠᠨᠴᠠᠯᠠᠮᠪᡳ,dancalambi,〔不及〕回娘家，走娘家，归宁。,6,655,655b
ᡩᠠᠨᠵᡳᠮᠪᡳ,danjimbi,〔及、不及〕①  dambi 的方向态。②来救援。,6,655,655c
ᡩᠠᠨᡠᠮᠪᡳ,danumbi,〔及、不及〕① dambi 的互动态。②相互救应，凡事大家维持，相互照应关照。,6,655,655b
ᡩᠠᠨᡳᠶᠠᠨ,daniyan,〔名〕①背风处，避风处。②掩避处，遮避处。,6,655,655b
ᡩᠠᠨᡳᠶᠠᠨ ᡩᠠᠯᡩᠠ,daniyan dalda,幽僻所。,6,655,655b
ᡩᠠᠨᡳᠶᠠᠮᠪᡳ,daniyambi,〔及、不及〕①掩盖，遮挡，遮避，掩避。②背风。,6,655,655b
ᡩᠠᠨᡳᠶᠠᠯᠠᠪᡠᠮᠪᡳ,daniyalabumbi,〔及、不及〕即 daniyambi 的使动、被动态。,6,655,655b
ᡩᠠᠨᡳᠶᠠᠯᠠᠪᡠᡥᠠ ᠸᠠᡳ ᡳ ᠪᠠ,daniyalabuha wai i ba,遮挡而背风的弯曲处所。,6,655,655b
ᡩᠠᠨᡳᠶᠠᡵᡨᡠ,daniyartu,〔名〕<动>威夷，异兽名。,6,655,655b
ᡩᠠᠩ,dang,〔象〕当，凡硬物或铁器等碰击声。〔副〕只，止，独，仅，惟： dang seme emu morin funcehe 只剩一匹马。〔形〕单的，单一的。,6,655,655c
ᡩᠠᠩᠨᠠᠮᠪᡳ,dangnambi,〔及〕①代替，代理，充当。②抵挡，挡住，抵抗，抵御： koro meihe niyalma be SeSehede dangnarangge ak@ 毒蛇啮人，无御之者。③当，典当。,6,655,655c
ᡩᠠᠩᠨᠠᡥᠠᠨ,dangnahan,〔名〕（靴鞋上的）皮牙子。,6,655,655c
ᡩᠠᠩᠨᡳᠶᠠᠮᠪᡳ,dangniyambi,〔及〕踢行头。,6,655,655c
ᡩᠠᠩᠰᠠᡥᠠ,dangsaha,〔名〕（敞口的）桦皮桶，提桶。,6,655,655c
ᡩᠠᠩᠰᡝ,dangse,〔名〕①册，档册，档案： toktobuha dangse 成案； getuken dangse 清册； coohai dangse 兵册； hahai dangse 丁册。②户籍。,6,656,656a
ᡩᠠᠩᠰᡝ ᠠᠰᠠᡵᠠᡵᠠ ᡴᡠᠩᡤᡝᡵᡳ,dangse asarara kunggeri,<衙>柜科，隶工部。,6,656,656a
ᡩᠠᠩᠰᡝ ᠠᡵᠠᡵᠠ ᡩᡝ ᡝᠯᡥᡝᡧᡝᠮᡝ ᡤᠣᡳᡩᠠᠪᡠᡥᠠ,dangse arara de elheSeme goidabuha,造册迟延。,6,656,656a
ᡩᠠᠩᠰᡝ ᠪᠠᡳᡨᠠᡳ ᠪᠣᠣ,dangse baitai boo,<衙>档案房。,6,656,656a
ᡩᠠᠩᠰᡝ ᠪᠠᡵᡤᡳᠶᠠᡵᠠ ᡥᠠᡶᠠᠨ,dangse bargiyara hafan,<官>典籍。,6,656,656a
ᡩᠠᠩᠰᡝ ᠪᠠᡵᡤᡳᠶᠠᡵᠠ ᡨᡳᠩᡤᡳᠨ︕,dangse bargiyara tinggin!,<衙>典籍厅。,6,656,656a
ᡩᠠᠩᠰᡝ ᠪᠣᠣ,dangse boo,<衙>档子房。,6,656,656a
ᡩᠠᠩᠰᡝ ᠪᡝ ᠪᠠᡳᠴᠠᠴᡳ,dangse be baicaci,案查。,6,656,656a
ᡩᠠᠩᠰᡝ ᠪᡝ ᠰᡠᠸᠠᠯᡳᠶᠠᠮᡝ ᡨᡠᠴᡳᠪᡠᠮᠪᡳ,dangse be suwaliyame tucibumbi,册并发。,6,656,656a
ᡩᠠᠩᠰᡝ ᠴᠠᡤᠠᠨ,dangse cagan,案牍，档册，簿册，簿录。,6,656,656b
ᡩᠠᠩᠰᡝ ᠵᠠᡶᠠᡧᠠᡴᡡ,dangse jafaSak@,<官>主簿，知县衙门专司案牍之官名。,6,656,656b
ᡩᠠᠩᠰᡝ ᠵᠠᡶᠠᡧᠠᡵᠠ ᡥᠠᡶᠠᠨ,dangse jafaSara hafan,<官>主簿。,6,656,656b
ᡩᠠᠩᠰᡝ ᠵᠠᡶᠠᡧᠠᡵᠠ ᡴᡠᠩᡤᡝᡵᡳ,dangse jafaSara kunggeri,<衙>司案科，隶提督衙门。,6,656,656b
ᡩᠠᠩᠰᡝ ᠵᠠᡶᠠᡵᠠ ᡨᡳᠩᡤᡳᠨ,dangse jafara tinggin,<衙>主簿厅，隶鸿胪寺，掌章奏文移及翻译缮写等事。,6,656,656b
ᡩᠠᠩᠰᡝ ᡝᠵᡝᡵᡝ ᡥᠠᡶᠠᠨ,dangse ejere hafan,<官>典簿。,6,656,656a
ᡩᠠᠩᠰᡝ ᡝᠵᡝᡵᡝ ᡨᡳᠩᡤᡳᠨ,dangse ejere tinggin,<衙>典簿厅，隶太常寺，掌管斋戒祭祀物品、牲口等事。又国子监赤有此厅，掌章奏文移之事，并掌监印。又翰林院赤有此厅。,6,656,656a
ᡩᠠᠩᠰᡝ ᡝᡶᡠᠯᡝᠮᠪᡳ,dangse efulembi,注销，销档。,6,656,656a
ᡩᠠᠩᠰᡝ ᡝᡶᡠᠯᡝᡵᡝ ᠪᠠ,dangse efulere ba,<衙>注销处。,6,656,656a
ᡩᠠᠩᠰᡝ ᡝᡶᡠᠯᡝᡶᡳ ᡩᠠ ᠠᠨ ᡳ ᠣᠪᡠᠮᠪᡳ,dangse efulefi da an i obumbi,注销开复。,6,656,656a
ᡩᠠᠩᠰᡝ ᡧᡠᠰᡳᡥᡝ,dangse Susihe,案牍。,6,656,656b
ᡩᠠᠩᠰᡝ ᡩᠣᠰᡳᠮᠪᡠᡵᡝ ᡴᠣᠣᠯᡳ,dangse dosimbure kooli,输籍法。,6,656,656b
ᡩᠠᠩᠰᡝ ᡩᡝ ᠠᡵᠠᡶᡳ ᡩᠠ ᡥᡝᡨᡥᡝ ᡩᡝ ᠪᡝᡩᡝᡵᡝᠪᡠᠮᠪᡳ,dangse de arafi da hethe de bederebumbi,附籍复业。,6,656,656b
ᡩᠠᠩᠰᡝ ᡩᡝ ᡝᠵᡝᠮᠪᡳ,dangse de ejembi,注册。,6,656,656b
ᡩᠠᠩᠰᡝ ᡩᡝ ᡝᠵᡝᡥᡝᠪᡳ,dangse de ejehebi,在案。,6,656,656b
