manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡶᠠᠨ ᡳ ᠨᡳᠶᠠᠯᠮᠠ,fan i niyalma,番夷，清代指甘肃、四川等地之各民族。,6,1018,1018c
ᡶᠠᠩ ᠰᡝᠮᡝ,fang seme,稳稳地，端端地： fang seme tembi 稳坐。,6,1019,1019b
ᡶᠠᠩᠨᠠᠮᠪᡳ,fangnambi,〔不及〕抵赖，狡赖，耍无赖。,6,1019,1019b
ᡶᠠᠩᠨᠠᠮᡝ ᠯᠠᡳᡩᠠᠮᠪᡳ,fangname laidambi,耍赖，抵赖，翻赖。,6,1019,1019b
ᡶᠠᠩᠨᠠᡳ,fangnai,〔副〕执意，根本，绝对。,6,1019,1019b
ᡶᠠᠩᠨᠠᡳ ᠣᠵᠣᡵᠠᡴᡡ ᡩᠠᡥᠠᡵᠠᡴᡡ,fangnai ojorak@ daharak@,执意不从。,6,1019,1019b
ᡶᠠᠩᠨᠠᡵᠠ ᠮᠠᠩᡤᠠ ᠨᡳᠶᠠᠯᠮᠠ,fangnara mangga niyalma,赖皮。,6,1019,1019b
ᡶᠠᠩᠰᡝ,fangse,〔名〕纺丝。,6,1020,1020a
ᡶᠠᠩᠰᡳᡴᡡ,fangsik@,〔名〕熏架。,6,1020,1020a
ᡶᠠᠩᡤᠠ,fangga,〔名〕妖气。〔形〕不法术的。,6,1019,1019c
ᡶᠠᠩᡤᠠ ᠨᡳᠶᠠᠯᠮᠠ,fangga niyalma,有法术人，方士。,6,1019,1019c
ᡶᠠᠩᡤᠠ ᠪᡳᡨᡥᡝ,fangga bithe,（术士画的）符，咒符，旧清语作 mangga bithe。,6,1020,1020a
ᡶᠠᠩᡤᠠ ᡠᡵᠰᡝ,fangga urse,术士，能作法术之人。,6,1019,1019c
ᡶᠠᠩᡤᠠ ᡤᡳᠰᡠᠨ ᡳ ᡤᡝᡵᡝᠨ ᠪᡝ ᡥᡡᠯᡳᠮᠪᡠᠮᠪᡳ,fangga gisun i geren be h@limbumbi,妖言惑众。,6,1020,1020a
ᡶᠠᠩᡤᠠ ᡥᠣᡴᡳ,fangga hoki,妖党。,6,1019,1019c
ᡶᠠᠩᡤᠠ ᡩᠣᠣᠰᡝ,fangga doose,方士。,6,1020,1020a
ᡶᠠᠩᡧᠠᠩᡤᠠ,fangSangga,〔形〕熏的。,6,1020,1020a
ᡶᠠᠩᡧᠠᠩᡤᠠ ᡨᡠᠪᡳ,fangSangga tubi,熏笼，熏肉用的器具名。,6,1020,1020a
ᡶᠠᠩᡧᠠᠮᠪᡳ,fangSambi,〔及〕①熏。②= fangnambi。,6,1020,1020a
ᡶᠠᠩᡧᠠᡴᡡ,fangSak@,〔名〕熏烟器。,6,1020,1020a
ᡶᠠᠩᡯᡳ,fangdzi,〔名〕枋。,6,1020,1020a
ᡶᠠᠩᡴᠠᠪᡠᠮᠪᡳ,fangkabumbi,〔及、不及〕① fangkambi 的使动、被动态。②抵还，抵债，相抵，准折。,6,1019,1019c
ᡶᠠᠩᡴᠠᠪᡠᠮᡝ ᡥᠠᠯᠠᠮᠪᡳ,fangkabume halambi,抵换。,6,1019,1019c
ᡶᠠᠩᡴᠠᠪᡠᠮᡝ ᡨᡝᠪᡠᠮᠪᡳ,fangkabume tebumbi,抵扣。,6,1019,1019c
ᡶᠠᠩᡴᠠᠪᡠᠴᡳ ᠣᠵᠣᡵᠠᡴᡡ,fangkabuci ojorak@,不可抵销。,6,1019,1019c
ᡶᠠᠩᡴᠠᠪᡠᡵᠠᡴᡡ ᠣᠪᡠᠮᠪᡳ,fangkaburak@ obumbi,不准抵销。,6,1019,1019c
ᡶᠠᠩᡴᠠᠪᡠᡵᡝ ᠪᠠ ᠠᡴᡡ ᠮᡝᠩᡤᡠᠨ,fangkabure ba ak@ menggun,无抵银，无法可抵之银。,6,1019,1019c
ᡶᠠᠩᡴᠠᠪᡠᡶᡳ ᠪᠣᡩᠣᡵᠣ ᠠᡵᡤᠠ,fangkabufi bodoro arga,归销之法。,6,1019,1019c
ᡶᠠᠩᡴᠠᠮᠪᡳ,fangkambi,〔及、不及〕①变粗矮，变粗胖。②（往下）摔、蹾。,6,1019,1019c
ᡶᠠᠩᡴᠠᠮᡝ ᡨᡝᠮᠪᡳ,fangkame tembi,端坐。,6,1019,1019c
ᡶᠠᠩᡴᠠᠯᠠ,fangkala,〔形〕①矮的，矮小的，低矮的，短小的。②低的： fangkala h@da 低价； fangkala jilgan 低声。③卑下的，程度差的。,6,1019,1019c
ᡶᠠᠩᡴᠠᠯᠠ ᡥᠠᠨᠴᡳ ᠪᡝ ᡝᡳᠮᡝᡵᠠᡴᡡ,fangkala hanci be eimerak@,不厌卑近。,6,1019,1019c
ᡶᠠᠩᡴᠠᡴᡡ,fangkak@,〔名〕硪，一种砸地基的工具。,6,1019,1019b
ᡶᠠᠪᡠᠮᠪᡳ,fabumbi,〔及、不及〕① fambi 的使动、被动态。②穷追，追到尽头。,6,1023,1023a
ᡶᠠᠮᠪᡠᠮᠪᡳ,fambumbi,〔不及〕①迷（路）、迷（失）： boo fambuha indah@n 丧家之犬。②昏迷。③混说。,6,1026,1026c
ᡶᠠᠮᠪᡠᠮᡝ ᠸᠠᠯᡳᠶᠠᠪᡠᠮᠪᡳ,fambume waliyabumbi,迷失。,6,1026,1026c
ᡶᠠᠮᠪᡠᡥᠠ ᠵᡠᡤᡡᠨ,fambuha jug@n,迷途。,6,1026,1026c
ᡶᠠᠮᠪᡳ,fambi,〔不及〕①干涸，枯竭： muke fambi 水涸。②乏渴，很渴。③乏困，疲倦，窘困。,6,1026,1026b
ᡶᠠᠮᡝ ᡤᠣᠴᡳᠮᠪᡳ,fame gocimbi,抽干，露底。,6,1026,1026c
ᡶᠠᠮᡥᠠ,famha,〔名〕（绕的）线轴，（缠的）线板。,6,1026,1026b
ᡶᠠᠯᠠᠨ,falan,〔名〕①（屋）地： falan erimbi 扫地。②场，场院，场所。③（邻里的）里，（坛▲的）。,6,1024,1024c
ᡶᠠᠯᠠᠨ ᠨᡝᡳᡶᡳ ᠨᡳᠶᠠᠯᠮᠠ ᡳᠰᠠᡶᡳ ᠵᡳᡥᠠ ᡝᡶᡳᠮᠪᡳ,falan neifi niyalma isafi jiha efimbi,开场聚赌。,6,1024,1024c
ᡶᠠᠯᠠᠨ ᠨᡝᡳᡶᡳ ᠵᡳᡥᠠ ᡝᡶᡳᠪᡠᠮᡝ ᡤᡝᠵᡠᠩᡤᡝ ᡩᡝᠵᡳ ᡤᠠᡳᠮᠪᡳ,falan neifi jiha efibume gejungge deji gaimbi,= falan neifi teo(deji) gaimbi,6,1024,1024c
ᡶᠠᠯᠠᠨ ᠨᡝᡳᡶᡳ ᡨᡝᠣ(ᡩᡝᠵᡳ) ᡤᠠᡳᠮᠪᡳ,falan neifi teo(deji) gaimbi,开场抽头，指设局窝人聚赌，抽取头钱，以此得利。,6,1024,1024c
ᡶᠠᠯᠠᠨ ᠪᡝ ᠴᡳᡵᡤᡝᡶᡳ ᡠᡵᡝᡥᡝ ᠵᡝᡴᡠ ᠪᡝ ᠪᠠᡵᡤᡳᠶᠠᠮᠪᡳ,falan be cirgefi urehe jeku be bargiyambi,筑场纳稼。,6,1025,1025a
ᡶᠠᠯᠠᠨ ᠪᡝ ᡩᠠᠰᠠᡨᠠᠮᡝ ᠵᡝᡴᡠ ᠪᡝ ᠪᠠᡵᡤᡳᠶᠠᠮᠪᡳ,falan be dasatame jeku be bargiyambi,修场纳稼。,6,1025,1025a
ᡶᠠᠯᠠᠨ ᠰᠣᠮᠪᡳ,falan sombi,（秋收后）祭场院。,6,1025,1025a
ᡶᠠᠯᠠᠨ ᠴᡳ ᡨᡠᠴᡳᡶᡳ ᠰᠠᡳᠨ ᠨᡳᠶᠠᠯᠮᠠ ᠣᡴᡳ ᠰᡝᠮᠪᡳ,falan ci tucifi sain niyalma oki sembi,出籍为良。,6,1025,1025a
ᡶᠠᠯᠠᠨ ᡩᡝ ᡥᡠᠵᡠᡶᡳ ᡤᠣᠰᡳᡥᠣᠯᠣᠮᡝ ᠰᠣᠩᡤᠣᠮᠪᡳ,falan de hujufi gosiholome songgombi,伏地哀泣。,6,1025,1025a
ᡶᠠᠯᠠᠨ ᡴᡡᠸᠠᡵᠠᠨ,falan k@waran,场圃。,6,1025,1025a
ᡶᠠᠯᠠᠨ ᡳ ᠰᠠᡴᡩᠠ,falan i sakda,里老。,6,1024,1024c
ᡶᠠᠯᠠᠩᡤᠠ,falangga,〔形〕像地样的。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᠠ ᠨᠠᡥᠠᠨ,falangga nahan,地炕。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᠠ ᡩᡝᠩᠵᠠᠨ,falangga dengjan,戳灯。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᡡ,falangg@,〔名〕手掌，掌心。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᡡ ᠪᡝ ᠵᠣᡵᡳᡵᡝ ᡤᡝᠰᡝ ᡤᡝᡨᡠᡴᡝᠨ,falangg@ be jorire gese getuken,了如指掌。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᡡ ᡠᠰᡳᡥᠠ,falangg@ usiha,〈植〉抹猛果，据《群芳谱》一书载称，抹猛果大如掌，即按 falangg@ （掌）之意，取名为 falangg@ usiha。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᡡ ᡨᡡᠮᠪᡳ,falangg@ t@mbi,鼓掌，拍手。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᡡ ᡶᠠᡳᡶᠠᠨ,falangg@ faifan,鼓掌，合着舞曲击掌打的拍子。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᡡ ᡶᠣᡵᡤᠣᡧᠣᠮᠪᡳ,falangg@ forgoSombi,反掌。,6,1025,1025b
ᡶᠠᠯᠠᠩᡤᡡ ᡶᠣᡵᡳᠮᠪᡳ,falangg@ forimbi,鼓掌，合着舞曲击掌打的拍子。,6,1025,1025b
ᡶᠠᠯᠠᠩᡤᡡ ᡳ ᡩᠣᠯᠣ ᠰᡝᡶᡝᡵᡝᠮᠪᡳ,falangg@ i dolo seferembi,掌握在手中。,6,1025,1025a
ᡶᠠᠯᠠᠩᡤᡡ ᡳ ᡩᠣᡵᡤᡳ ᡨᠠᠨᠠ,falangg@ i dorgi tana,掌上明珠。,6,1025,1025a
ᡶᠠᠯᠠᠪᡠᠨ,falabun,〔名〕流罪（之）流。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᠮᠪᡳ,falabumbi,〔不及〕①流放，放逐，放黜，发配。②迷乱： g@nin falabumbi 心思混乱。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᠮᡝ ᠮᠠᠶᠠᠮᠪᡠᠮᠪᡳ,falabume mayambumbi,消遣（愁烦）。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᠮᡝ ᡠᠩᡤᡳᠮᠪᡳ,falabume unggimbi,流放，发往，又作falabume baSambi。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᠮᡝ ᡤᡳᠰᡠᡵᡝᠮᠪᡳ,falabume gisurembi,排遣劝人。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ,falabuha niyalma,遣犯，被发配的犯人。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᡥᠠ ᠪᠠ,falabuha ba,配所，犯人去服劳役的地方。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᡥᠠ ᠪᠠᡩᡝ ᠠᠨᡳᠶᠠ ᠵᠠᠯᡠᡴᠠ,falabuha bade aniya jaluka,在配期满。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᡥᠠ ᠸᡝᡳᠯᡝᠩᡤᡝ ᠨᡳᠶᠠᠯᠮᠠ,falabuha weilengge niyalma,= falabuha niyalma,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᡵᡝ ᠠᠨᠠᡶᡠᠯᠠᠪᡠᡵᡝ ᠸᡝᡳᠯᡝᠪᡠᡵᡝ ᠸᡝᡳᠯᡝ,falabure anafulabure weilebure weile,遣戍流徒之罪。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᡵᡝ ᠴᠣᠣᡥᠠ ᠣᠪᡠᡵᡝ ᠸᡝᡳᠯᡝᠪᡠᡵᡝ ᡤᡝᡵᡝᠨ ᠸᡝᡳᠯᡝᠩᡤᡝ ᠨᡳᠶᠠᠯᠮᠠ,falabure cooha obure weilebure geren weilengge niyalma,发遣军流徒各犯。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᡵᡝ ᠸᡝᡳᠯᡝ,falabure weile,①投荒之罪，指押解到荒辟的地方去服劳役或生活的罪行。②流罪，流放罪，分有三等，即流二千里、流二千五百里、流三千里。,6,1025,1025b
ᡶᠠᠯᠠᠪᡠᡵᡝ ᠸᡝᡳᠯᡝ ᡨᡠᡥᡝᠪᡠᠮᠪᡳ,falabure weile tuhebumbi,拟流，即拟定流放之罪。,6,1025,1025c
ᡶᠠᠯᠠᠪᡠᡵᡝ ᠸᡝᡳᠯᡝᠪᡠᡵᡝ ᠪᠠᡩᡝ ᡳᠰᡳᠨᠠᡥᠠ ᠮᠠᠩᡤᡳ ᡨᠠᠨᡨᠠᠮᠪᡳ,falabure weilebure bade isinaha manggi tantambi,流徒到所责板。,6,1025,1025c
ᡶᠠᠯᠠᠪᡠᡵᡝ ᠸᡝᡳᠯᡝᠪᡠᡵᡝ ᠸᡝᡳᠯᡝ,falabure weilebure weile,流徒罪。,6,1025,1025c
ᡶᠠᠯᠠᠪᡠᡵᡝ ᠸᡝᡳᠯᡝ ᡳ ᠵᠠᠯᡳᠨ ᠸᡝᡳᠯᡝᠪᡠᡵᡝ ᠸᡝᡳᠯᡝ ᡨᡠᡥᡝᠪᡠᠴᡳ ᠮᡠᡵᡳᠪᡠᡵᡝ ᠪᠠ ᠠᡴᡡ,falabure weile i jalin weilebure weile tuhebuci muribure ba ak@,加流准徒不枉，即判处流罪的罪犯，准折徒刑处理。,6,1025,1025c
ᡶᠠᠯᠠᠰᡠ,falasu,〔名〕珐琅。,6,1025,1025c
ᡶᠠᠯᠮᠠᡥᠠ,falmaha,〔不及〕迷（路）、迷失，= fambumbi①。,6,1026,1026b
ᡶᠠᠯᠮᠠᡥᡡᠨ,falmah@n,〔名〕房，房日兔，二十八宿之一，东方苍龙七宿的第四宿。,6,1026,1026b
ᡶᠠᠯᠮᠠᡥᡡᠨ ᡨᠣᡴᡩᠣᠩᡤᠣ ᡴᡳᡵᡠ,falmah@n tokdonggo kiru,房宿旗，幅上绣有房宿像的旗。,6,1026,1026b
ᡶᠠᠯᡠ,falu,〔名〕〈动〉黑鳊花鱼。,6,1026,1026a
ᡶᠠᠯᡤᠠ,falga,〔名〕①（宗）族，= muk@n、muk@n falga。②（保）甲，即编若干户为一甲。③（乡）里： gaSan falga 乡里。④（全佐领人聚集会议的）处所。〔量〕丛，片，伙，座，阵阵： moo bujan falga falga banjihabi 树木丛生； tiyan ju tang miyoo ilan falga bi 有天主堂三座； niyengniyeri edun falga falga 春风阵阵。,6,1026,1026a
ᡶᠠᠯᡤᠠ ᠠᠨᠠᠮᡝ ᡩᡝᠨᡩᡝᠮᡝ ᡳᠯᡳᠪᡠᡥᠠ,falga aname dendeme ilibuha,星罗棋布。,6,1026,1026a
ᡶᠠᠯᡤᠠ ᡶᠠᠯᡤᠠ ᡳ,falga falga i,一片片，一阵阵。,6,1026,1026b
ᡶᠠᠯᡤᠠᠩᡤᠠ,falgangga,〔名〕所，办公处所。,6,1026,1026b
ᡶᠠᠯᡤᠠᡳ ᡝᠵᡝᠰᡳ,falgai ejesi,〈官〉闾史。,6,1026,1026a
ᡶᠠᠯᡤᠠᡳ ᡩᠠ,falgai da,排甲，总甲，圩长，地保。,6,1026,1026a
ᡶᠠᠯᡤᠠᡳ ᡩᠠᡨᠠ ᡳ ᠠᠴᠠᠪᡠᠮᡝ ᠪᡠᡵᡝ ᡥᡡᠰᡠᠨ ᠮᠣᡵᡳᠨ ᡳ ᠴᡳᠶᠠᠨᠯᡳᠶᠠᠩ,falgai data i acabume bure h@sun morin i ciyanliyang,里长供给夫马钱粮。,6,1026,1026b
ᡶᠠᠯᡤᠠᡵᡳ,falgari,〔名〕（办公）署。,6,1026,1026b
ᡶᠠᠯᡤᠠᡵᡳ ᡳ ᠠᡳᠰᡳᠯᠠᡴᡡ,falgari i aisilak@,〈官〉署丞，光禄寺七品官名。,6,1026,1026b
ᡶᠠᠯᡤᠠᡵᡳ ᡳ ᡳᠴᡳᡥᡳᠶᠠᡴᡡ,falgari i icihiyak@,〈官〉署正，光禄寺六品官名。,6,1026,1026b
ᡶᠠᠯᡥᠠ,falha,〔量〕= falga。,6,1026,1026b
ᡶᠠᠯᡥᠠ ᡶᠠᠯᡥᠠ,falha falha,一片一片，一群一群，一阵一阵。,6,1026,1026b
ᡶᠠᠯᡳ,fali,〔量〕个，颗，枚： ilan fali coko i umhan 三个鸡蛋； emu fali jiha 一文钱。〔不及〕 falimbi 的命令式。,6,1025,1025c
ᡶᠠᠯᡳᠨᡨᠠᠮᠪᡳ,falintambi,〔不及〕两腿绊绕。,6,1025,1025c
ᡶᠠᠯᡳᠨᡨᠠᠮᡝ ᠠᠯᡳᠶᠠᡴᡳᠶᠠᠮᠪᡳ,falintame aliyakiyambi,趑趄。,6,1025,1025c
ᡶᠠᠯᡳᠨᡨᡠ ᠮᠣᠨᡳᠣ,falintu monio,〈动〉猱，此兽极善上树， monio 别名之一。,6,1025,1025c
ᡶᠠᠯᡳᠨᡩᡠᠮᠪᡳ,falindumbi,〔不及〕互相结交，团结。,6,1025,1025c
ᡶᠠᠯᡳᠩᡤᠠ,falingga,〔形〕①交结的，爱结交的，爱交友的。②结实的。,6,1025,1025c
ᡶᠠᠯᡳᠮᠪᡳ,falimbi,〔不及〕①结交，交友，结拜。②打结，拴结。③结仇。,6,1026,1026a
ᡶᠠᠯᡳᠮᡝ ᡤᡠᠴᡠᠯᡝᠮᠪᡳ,falime guculembi,结交，缔交，结伴。,6,1026,1026a
ᡶᠠᠯᡳᠮᡝ ᡤᡠᠴᡠᠯᡝᡵᡝ ᠪᡝ ᠯᠠᠰᡥᠠᠯᠠᠮᠪᡳ,falime guculere be lashalambi,以绝交往。,6,1026,1026a
ᡶᠠᠯᡳᠮᡝ ᡥᠠᠵᡳᠯᠠᠮᡝ ᡤᡠᠴᡠᠯᡝᠮᡝ ᡥᠣᡴᡳᠯᠠᠮᠪᡳ,falime hajilame guculeme hokilambi,交结朋党。,6,1026,1026a
ᡶᠠᠯᡳᠴᡠᠨ,falicun,〔名〕团结。,6,1026,1026a
ᡶᠠᠯᡳᡥᠠ ᡤᡠᠴᡠ,faliha gucu,挚友。,6,1026,1026a
ᡶᠠᠯᡳᡥᠠ ᡤᡳᠰᡠᠨ ᡤᡝᡨᡠᡴᡝᠨ ᡤᡝᡨᡠᡴᡝᠨ,faliha gisun getuken getuken,信誓旦旦。,6,1026,1026a
ᡶᠠᠯᡳᡵᡝ ᠪᡝ ᠠᠯᡳᡥᠠ ᡝᠨᡩᡠᡵᡳ,falire be aliha enduri,司慎（神）。,6,1026,1026a
ᡶᠠᠰᠠᠨ,fasan,〔名〕①鱼梁，（拦鱼的）箄子，= fak@①。②（跳）梁。,6,1023,1023b
ᡶᠠᠰᠠᠨ ᡳᡵᡝᠨ,fasan iren,拦鱼簰子，鱼▲，= huwejen④。,6,1023,1023b
ᡶᠠᠰᠠᠨ ᡶᡝᡴᡠᠮᠪᡳ,fasan fekumbi,跋扈，跳梁，系旧清语。,6,1023,1023b
ᡶᠠᠰᠠᡴ ᠰᡝᠮᡝ,fasak seme,嚓的（一声），禽兽在密林草丛中忽然跳出之声。,6,1023,1023b
ᡶᠠᠰᠠᡵ ᠰᡝᠮᡝ,fasar seme,①沙沙作响。②稀碎的，碎硬的。③繁盛的，众多的。,6,1023,1023b
ᡶᠠᠰᠠᡵ ᠰᡝᠮᡝ ᠯᠠᠪᡩᡠ,fasar seme labdu,众多。,6,1023,1023b
ᡶᠠᠰᠠᡵ ᠰᡝᠮᡝ ᡤᡝᠨᡝᡥᡝ,fasar seme genehe,变得破碎了。,6,1023,1023b
ᡶᠠᠰᠠᡵ ᠰᡝᠮᡝ ᡥᡡᠸᠠᠵᠠᡥᠠ,fasar seme h@wajaha,稀烂破碎。,6,1023,1023b
ᡶᠠᠰᡝ,fase,〔名〕①木筏。②珐码。,6,1023,1023b
ᡶᠠᠰᡳᠮᠪᡳ,fasimbi,〔不及〕①自缢，上吊，悬吊。②攀，扳： muduri esihe be fasimbi 攀龙鳞。,6,1023,1023b
ᡶᠠᠰᡳᠮᡝ ᠪᡠᠴᡝᠮᠪᡳ,fasime bucembi,自缢，吊死。,6,1023,1023c
ᡶᠠᠰᡳᠯᠠᠨ,fasilan,〔名〕①分岔，分枝，杈子，桠杈。②事故，另外的事情： encu fasilan banjinambi 别生枝节； encu fasilan turgun ak@ 别无他故。,6,1023,1023b
ᡶᠠᠰᡳᠯᠠᠨ ᠨᡵᡠ,fasilan nru,燕尾披箭。,6,1023,1023b
ᡶᠠᠰᡳᠯᠠᠨ ᠰᠠᠯᠵᠠ,fasilan salja,三岔口。,6,1023,1023b
ᡶᠠᠰᡳᠯᠠᠩᡤᠠ,fasilangga,〔形〕有岔的，岔开的。,6,1023,1023b
ᡶᠠᠴᠠᠮᠪᡳ,facambi,〔不及〕①散，解散，分散： isan facambi 散会。②放（学）： tacik@ facambi  放学。③（线等物）散乱、变得无头绪。,6,1026,1026c
ᡶᠠᠴᠠᠮᡝ ᠰᡠᠰᡠᡥᠠ,facame susuha,离散。,6,1026,1026c
ᡶᠠᠴᠠᡥᠠ ᠰᡳᡵᡤᡝ,facaha sirge,乱丝。,6,1026,1026c
ᡶᠠᠴᡠᡥᡡᠨ,facuh@n,〔形〕①乱的，紊乱的，骚乱的，混乱的，杂乱的，纷乱的。②淫乱的，放荡的，行为不正的。〔名〕①骚乱，骚动，暴乱，混乱。②大肠头。,6,1027,1027a
ᡶᠠᠴᡠᡥᡡᠨ ᠣᠵᠣᡵᠣᠩᡤᡝ ᡨᠠᡳᡶᡳᠨ ᠴᡳ ᠪᠠᠨᠵᡳᠨᠠᠮᠪᡳ,facuh@n ojorongge taifin ci banjinambi,乱生于治。,6,1027,1027a
ᡶᠠᠴᡠᡥᡡᠨ ᠪᡝ ᠨᡝᡴᡠᠯᡝᠮᡝ ᡤᠠᠰᡥᠠᠨ ᠪᡝ ᠰᠠᠩᡤᡡᡧᠠᠮᠪᡳ,facuh@n be nekuleme gashan be sangg@Sambi,乘乱幸灾。,6,1027,1027a
ᡶᠠᠴᡠᡥᡡᠨ ᠪᡝ ᡤᡝᡨᡝᡵᡝᠮᠪᡠᠮᡝ ᠨᡝᠴᡳᡥᡳᠶᡝᠮᠪᡳ,facuh@n be geterembume necihiyembi,削平祸乱。,6,1027,1027b
