manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡳᠨᡝᠩᡤᡳ ᠠᠨᠠᠮᡝ ᠶᠠᡵᡤᡳᠶᠠᠨ ᡴᠣᠣᠯᡳ ᡳᠪᡝᠪᡠᠮᠪᡳ,inenggi aname yargiyan kooli ibebumbi,按日呈进实录，指内阁将列朝实录每日按卷进呈御览。,6,132,132b
ᡳᠨᡝᠩᡤᡳ ᠠᠨᠠᠮᡝ ᡝᡵᡳᠨ ᡨᠣᠣᡴᠠᠪᡠᠮᠪᡳ,inenggi aname erin tookabumbi,旷日延时。,6,132,132b
ᡳᠨᡝᠩᡤᡳ ᠠᠨᠠᠮᡝ ᡤᠣᡳᡩᠠᡨᠠᠯᠠ ᠯᠠᠩᡤᠠᠪᡠᠮᠪᡳ,inenggi aname goidatala langgabumbi,旷日持久。,6,132,132b
ᡳᠨᡝᠩᡤᡳ ᠠᠨᠠᠮᡝ ᡤᡝᠨᡝᡥᡝᡳ,inenggi aname genehei,日以继日，日复一日。,6,132,132b
ᡳᠨᡝᠩᡤᡳ ᠠᠪᡴᠠᡳ ᡨᠠᠮᡦᡳᠨ,inenggi abkai tampin,日天壶，即漏壶之头一个壶名。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠠᠯᡳᠮᠪᡳ,inenggi alimbi,值日。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠠᠯᡳᡥᠠ ᡝᠨᡩᡠᡵᡳ,inenggi aliha enduri,值日神。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠪᠠᠨᠵᡳᠮᡝ ᠮᡠᡨᡝᡵᠠᡴᡡ,inenggi banjime muterak@,日不聊生。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠪᠠᡳᠪᡠᡥᠠᡴᡡ ᡠᡨᡥᠠᡳ ᡧᠠᠩᡤᠠᠮᠪᡳ,inenggi baibuhak@ uthai Sanggambi,不日即成。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠪᠠᡳᡨᠠᠯᠠᡵᠠ ᠠᠨ ᡳ ᡤᡳᠰᡠᠨ,inenggi baitalara an i gisun,日常用语。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠪᠣᠯᠵᠣᠮᠪᡳ,inenggi boljombi,订期，约期。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠪᡝ ᠠᠮᠠᠰᡳ ᡳᠪᡴᠠᠮᡝ ᠠᡵᠠᠮᠪᡳ,inenggi be amasi ibkame arambi,倒填日期。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠪᡝ ᠰᡳᡵᠠᠮᡝ ᡨᡝᡥᡝᡳ ᡤᡝᡵᡝᠮᠪᡠᠮᠪᡳ,inenggi be sirame tehei gerembumbi,继日待旦。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠯᠠᠮᡝ ᡳᠰᡥᡠᠨᡩᡝ ᠪᠣᠯᠵᠣᠮᠪᡳ,inenggi bilame ishunde boljombi,克日相期。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠯᠠᡥᠠ ᡨᡝᠮᡤᡝᡨᡠ ᠪᡳᡨᡥᡝ,inenggi bilaha temgetu bithe,限票，又作限照、限单，即限定日期的票证。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠯᠠᡶᡳ ᠠᠴᠠᠪᡠᠮᡝ ᠰᡳᠮᡝ ᠸᡝᡳᠯᡝᠮᠪᡳ,inenggi bilafi acabume sime weilembi,克期堵合。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠯᠠᡶᡳ ᠪᠠᡳᡨᠠ ᠸᠠᠴᡳᡥᡳᠶᠠᠮᠪᡳ,inenggi bilafi baita wacihiyambi,克期竣事。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠯᠠᡶᡳ ᠴᡳᡵᠠᠯᠠᠮᡝ ᠵᠠᡶᠠᠪᡠᠮᠪᡳ,inenggi bilafi ciralame jafabumbi,勒限严缉。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠯᠠᡶᡳ ᠵᠠᡶᠠᠮᠪᡳ,inenggi bilafi jafambi,勒缉，勒限缉拿。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠯᠠᡶᡳ ᡤᡠᠩᡤᡝ ᠮᡠᡨᡝᠪᡠᠴᡳ ᠣᠮᠪᡳ,inenggi bilafi gungge mutebuci ombi,克期奏凯。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠶᠠ ᠪᡝ ᠪᠠᡳᠪᡳ ᡠᠨᡨᡠᡥᡠᡵᡳ ᡩᡠᠯᡝᠮᠪᡠᠮᠪᡳ,inenggi biya be baibi untuhuri dulembumbi,玩日愒时。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠪᡳᠶᠠ ᡩᡠᠯᡝᠮᡝ ᡤᡝᠨᡝᠮᠪᡳ,inenggi biya duleme genembi,日月逾迈。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᠵᠣᡵᡳᠮᡝ ᡥᠠᡶᡠᠨᠠᠴᡳ ᠣᠮᠪᡳ,inenggi jorime hafunaci ombi,指日可通。,6,133,133b
ᡳᠨᡝᠩᡤᡳ ᡤᠣᡳᡩᠠᠮᡝ ᠠᠨᡳᠶᠠ ᡥᡡᠰᡳᠮᡝ,inenggi goidame aniya h@sime,旷日弥年。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᡤᠣᡳᡩᠠᡶᡳ ᠠᠨ ᡳ ᠰᠣᠩᡴᠣᠯᠣᠮᠪᡳ,inenggi goidafi an i songkolombi,日久因循。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᡤᠣᡳᡩᠠᡶᡳ ᡝᡳᠮᡝᠮᡝ ᡩᡝᡵᡳᠪᡠᠮᠪᡳ,inenggi goidafi eimeme deribumbi,日久生厌。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᡤᠣᡳᡩᠠᡶᡳ ᡥᡡᡶᡠᠪᡠᠮᡝ ᡶᡠᡵᡤᡳᠪᡠᠮᠪᡳ,inenggi goidafi h@fubume furgibumbi,日久淤塞。,6,132,132c
ᡳᠨᡝᠩᡤᡳ ᡥᡝᡨᡠᠮᠪᡠᠴᡳ ᡨᡝᠰᡠᡵᠠᡴᡡ,inenggi hetumbuci tesurak@,不足自给。,6,133,133b
ᡳᠨᡝᠩᡤᡳ ᡥᡝᡨᡠᠮᠪᡠᡵᡝ ᡠᡶᡠᡥᡳ ᡨᡝᠰᡠᡵᠠᡴᡡ,inenggi hetumbure ufuhi tesurak@,生计支绌。,6,133,133b
ᡳᠨᡝᠩᡤᡳ ᡥᡝᡨᡠᠮᠪᡠᡵᡝ ᡩᡝ ᡨᡠᠰᠠ ᠠᡵᠠᠮᠪᡳ,inenggi hetumbure de tusa arambi,以资养赡。,6,133,133b
ᡳᠨᡝᠩᡤᡳ ᡧᡠᠨ,inenggi Sun,白昼，光天化日。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᡧᡠᠨ ᡩᡝ ᡩᡠᡵᡳᠮᡝ ᡨᠠᠪᠴᡳᠯᠠᠮᠪᡳ,inenggi Sun de durime tabcilambi,白昼抢夺。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᡨᠣᠮᡝ,inenggi tome,每日，= inenggidari。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᡩᠣᠪᠣᡵᡳ ᠠᡴᡡ ᡥᡝᠣᠯᡝᡩᡝᡵᠠᡴᡡ,inenggi dobori ak@ heolederak@,夙夜匪懈。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᡩᠣᠪᠣᡵᡳ ᠠᡴᡡ ᡴᡳᠴᡝᠮᠪᡳ,inenggi dobori ak@ kicembi,宵旰维勒。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᡩᠣᠪᠣᡵᡳ ᠠᡴᡡ ᡶᡠᠮᡝᡵᡝᠮᡝ ᡥᠠᠵᡳᠯᠠᠮᠪᡳ,inenggi dobori ak@ fumereme hajilambi,昼夜狎昵。,6,133,133a
ᡳᠨᡝᠩᡤᡳ ᡩᡠᠯᡳᠨ,inenggi dulin,日午，中午。,6,133,133b
ᡳᠨᡝᠩᡤᡳ ᡩᡠᠯᡳᠨ ᡳ ᡝᡶᡝᠨ ᡳ ᡩᡝᡵᡝ ᡩᠣᠪᠣᠮᠪᡳ,inenggi dulin i efen i dere dobombi,供午桌子。,6,133,133b
ᡳᠨᡝᠩᡤᡳ ᡴᠠᠮᠴᡳᠮᡝ ᠶᠠᠪᡠᠮᠪᡳ,inenggi kamcime yabumbi,兼程而行。,6,132,132c
ᡳᠨᡝᠩᡤᡳᠰᡥᡡᠨ,inenggish@n,〔名〕傍午。,6,133,133b
ᡳᠨᡝᠩᡤᡳᠰᡥᡡᠨ ᡝᡵᡳᠨ ᡳ ᠪᡠᡩᠠ,inenggish@n erin i buda,午饭。,6,133,133b
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ,inenggidari,〔名〕每日，每天。,6,133,133b
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠠᠨ ᡳ ᠪᠠᡳᡨᠠ ᠣᠪᡠᠮᠪᡳ,inenggidari an i baita obumbi,日以为常。,6,133,133b
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠨᠣᠩᡤᡳᠪᡠᠮᡝ ᠪᡳᠶᠠᡩᠠᡵᡳ ᡳᡴᡨᠠᠮᠪᡠᠮᠪᡳ,inenggidari nonggibume biyadari iktambumbi,= inenggidari isabume biyadari iktambumbi,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠨᠣᠩᡤᡳᠪᡠᡵᠠᡴᡡ ᠣᠴᡳ ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡝᠪᡝᡵᡝᠮᠪᡳ,inenggidari nonggiburak@ oci inenggidari eberembi,不日进则退。,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠰᠠᡥᠠᠩᡤᡝ ᠪᡝ ᡳᠰᠠᠮᠵᠠᡥᠠ ᡤᡳᠰᡠᡵᡝᡥᡝ ᠪᡳᡨᡥᡝ,inenggidari sahangge be isamjaha gisurehe bithe,<书>日知荟说，清高宗弘历撰。,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠰᡝᡵᡝᠮᡧᡝᠮᡝ ᠰᡝᡵᡝᠮᡧᡝᠮᡝ,inenggidari seremSeme seremSeme,终日乾乾。,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠰᡝᡵᡝᠮᡧᡝᠮᡝ ᠶᠠᠮᠵᡳᡩᠠᡵᡳ ᠣᠯᡥᠣᡧᠣᠮᠪᡳ,inenggidari seremSeme yamjidari olhoSombi,朝乾夕惕。,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠶᡝᠨᡩᡝᠮᡝ ᠪᡳᠶᠠᡩᠠᡵᡳ ᡩᡝᡴᠵᡳᠮᡝ,inenggidari yendeme biyadari dekjime,日引月长。,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠸᠠᠰᡳᠮᠪᡠᡥᠠ ᡩᡝᡵᡤᡳ ᡥᡝᠰᡝ,inenggidari wasimbuha dergi hese,每日奉上谕，即由军机处承旨，其应发抄者，皆下于内阁传抄。,6,134,134a
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠸᡝᠰᡳᠮᠪᡠᡵᡝ ᠪᡳᡨᡥᡝ ᡳᠪᡝᠪᡠᠮᡝ ᠸᡝᠰᡳᠮᠪᡠᠮᠪᡳ,inenggidari wesimbure bithe ibebume wesimbumbi,每日进呈本章，凡各省将军、督抚等题本，俱赍至通政司，由通政司送阁进呈；凡六部各衙门题本，送阁进呈。,6,134,134a
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡝᠪᡳᡨᡝᠯᡝ ᠵᡝᠮᡝ ᠮᡠᠵᡳᠯᡝᠨ ᠪᡝ ᠪᠠᡳᡨᠠᠯᠠᡵᠠ ᠪᠠ ᠠᡴᡡ,inenggidari ebitele jeme mujilen be baitalara ba ak@,饱食终日，无所用心。,6,133,133b
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡝᡨᡠᡥᡠᡧᡝᠮᡝ ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᠴᠣᡴᡨᠣᠯᠣᠮᠪᡳ,inenggidari etuhuSeme inenggidari coktolombi,日强日骄。,6,133,133b
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡤᡳᠶᠠᠯᠠᠨ ᠠᡴᡡ ᡤᡡᠨᡳᠮᠪᡳ,inenggidari giyalan ak@ g@nimbi,靡日不思。,6,134,134a
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡩᠣᠰᡳᠮᡝ ᠪᡳᠶᠠᡩᠠᡵᡳ ᡳᡴᡨᠠᠮᠪᡳ,inenggidari dosime biyadari iktambi,= inenggidari kiceme biyadari nonggibumbi,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡳᠪᡝᠪᡠᠮᡝ ᠪᡳᠶᠠᡩᠠᡵᡳ ᡩᠣᠰᡳᠮᠪᡠᠮᠪᡳ,inenggidari ibebume biyadari dosimbumbi,日就月将。,6,133,133b
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡳᠪᡝᡵᡝᠩᡤᡝ ᠵᡝᠴᡝᠨ ᠠᡴᡡ,inenggidari iberengge jecen ak@,日进无疆。,6,133,133b
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡳᠪᡝᡶᡳ ᠪᡳᠶᠠᡩᠠᡵᡳ ᡳᠴᡝᠮᠯᡝᠮᠪᡳ,inenggidari ibefi biyadari icemlembi,日就月新。,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡳᠰᠠᠪᡠᠮᡝ ᠪᡳᠶᠠᡩᠠᡵᡳ ᡳᡴᡨᠠᠮᠪᡠᠮᠪᡳ,inenggidari isabume biyadari iktambumbi,日积月累。,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡳᠴᡝᠮᠯᡝᠮᡝ ᠪᡳᠶᠠᡩᠠᡵᡳ ᠶᡝᠨᡩᡝᠮᠪᡳ,inenggidari icemleme biyadari yendembi,日新月盛。,6,133,133c
ᡳᠨᡝᠩᡤᡳᡩᠠᡵᡳ ᡴᡳᠴᡝᠮᡝ ᠪᡳᠶᠠᡩᠠᡵᡳ ᠨᠣᠩᡤᡳᠪᡠᠮᠪᡳ,inenggidari kiceme biyadari nonggibumbi,日就月将。,6,133,133c
ᡳᠨᡝᡴᡠ,ineku,〔代〕本来，原来，这个： ineku inenggi 本日。〔语〕是，也是，还是。,6,134,134a
ᡳᠨᡝᡴᡠ ᠠᠨᡳᠶᠠ,ineku aniya,本年。,6,134,134a
ᡳᠨᡝᡴᡠ ᠪᠠᠨᡳᠨ,ineku banin,如性，本性。,6,134,134a
ᡳᠨᡝᡴᡠ ᠰᡳᠯᡝ,ineku sile,原汤，即煮肉的原汁汤。,6,134,134a
ᡳᠨᡝᡴᡠ ᠵᡳᡥᡝ ᡨᠣᠣᠰᡝᠩᡤᠠ ᠪᡠᠯᡝᡴᡠᡧᡝᡵᡝ ᡥᠠᠨ ᡳ ᠮᠠᠩᡤᠠ ᠶᠠᠪᡠᠨ ᠪᡝ ᡠᡵᡝᠪᡠᠮᡝ ᠶᠠᠪᡠᡵᡝ ᡩᠣᡵᠣ,ineku jihe toosengga bulekuSere han i mangga yabun be urebume yabure doro,<书>观自在王如来修行法。,6,134,134a
ᡳᠨᡝᡴᡠ ᠵᡳᡥᡝ ᡶᡠᠴᡳᡥᡳ,ineku jihe fucihi,如来佛。,6,134,134b
ᡳᠨᡝᡴᡠ ᠵᡳᡥᡝ ᡶᡠᠴᡳᡥᡳ ᡳ ᠨᡳᠶᠠᠮᠠᠩᡤᠠ ᠨᠣᠮᡠᠨ,ineku jihe fucihi i niyamangga nomun,<书>如来藏经。,6,134,134b
ᡳᠨᡝᡴᡠ ᠵᡳᡥᡝ ᡶᡠᠴᡳᡥᡳ ᡳ ᠰᠣᠮᡳᠰᡥᡡᠨ ᡳ ᠨᠣᠮᡠᠨ,ineku jihe fucihi i somish@n i nomun,<书>如来秘密经。,6,134,134b
ᡳᠨᡝᡴᡠ ᠵᡳᡥᡝ ᡶᡠᠴᡳᡥᡳ ᡳ ᡝᠮᡥᡠᠨ ᠶᠠᡵᡤᡳᠯᠠᡥᠠ ᠪᡝᠶᡝ ᡤᠠᠰᡥᡡᡵᡝ ᠰᠠᠮᠠᡩᡳ ᠨᠣᠮᡠᠨ,ineku jihe fucihi i emhun yargilaha beye gash@re samadi nomun,<书>如来三昧经。,6,134,134b
ᡳᠨᡝᡴᡠ ᠵᡳᡥᡝ ᡶᡠᠴᡳᡥᡳ ᡳ ᡤᡡᠨᡳᠮᡝ ᠠᡴᡡᠨᠠᡵᠠᡴᡡ ᡨᡝᡳᠰᡠᠯᡝᠨ ᠵᡝᠴᡝᠨ ᡳ ᠨᠣᠮᡠᠨ,ineku jihe fucihi i g@nime ak@narak@ teisulen jecen i nomun,<书>如来不思议境界经。,6,134,134b
ᡳᠨᡝᡴᡠ ᠸᡝᠰᡳᠮᠪᡠᡥᡝ ᠰᠣᠩᡴᠣᡳ ᡤᡳᠰᡠᡵᡝᠮᠪᡳ,ineku wesimbuhe songkoi gisurembi,①仍依奏议。②依样画葫芦。,6,134,134b
ᡳᠨᡝᡴᡠ ᡳᠨᡝᠩᡤᡳ ᡥᡝᠰᡝ ᠸᠠᠰᡳᠮᠪᡠᡥᠠᠩᡤᡝ,ineku inenggi hese wasimbuhangge,本日奉旨。,6,134,134a
ᡳᠨᡝᡴᡠ ᡳᠨᡝᡴᡠ ᡤᡳᠰᡠᠨ ᠪᡝ ᡤᡳᠰᡠᡵᡝᠮᠪᡳ,ineku ineku gisun be gisurembi,仍旧照前说，系旧清语， emdubei nenehe gisun i songkoi gisurembi 之意。,6,134,134a
ᡳᠨᡠ,inu,〔副〕也，亦： bi inu genembi 我也去。〔名〕正确，对，是： i i gisurehengge inu 他说得对。〔语〕也，表示判断语气： hiya men fugiyan golo i duka uce inu 厦门，福建省之门户也。,6,134,134c
ᡳᠨᡠ ᠠᠮᠪᡠᠯᠠ ᠣᡳᡥᠣᡵᡳᠯᠠᡥᠠᠪᡳ,inu ambula oihorilahabi,亦属疏忽。,6,135,135a
ᡳᠨᡠ ᠠᠮᠪᡠᠯᠠ ᠵᠣᠪᠣᠪᡠᠮᠪᡳ,inu ambula jobobumbi,亦觉苦累。,6,135,135a
ᡳᠨᡠ ᠠᠮᠪᡠᠯᠠ ᡳᠯᡝᡨᡠ ᡤᡝᠩᡤᡳᡨᡠᠩᡤᠠ,inu ambula iletu genggitungga,亦孔之炤。,6,135,135a
ᡳᠨᡠ ᠠᡩᠠᠯᡳ ᠪᡳᠮᡝ ᠸᠠᡴᠠ,inu adali bime waka,似是而非。,6,135,135a
ᡳᠨᡠ ᠪᡝᠶᡝᡩᡝ ᡠᡶᠠᡵᠠᠴᡠᠨ ᠠᡴᡡ,inu beyede ufaracun ak@,亦无自失。,6,135,135a
ᡳᠨᡠ ᠰᡠᡵᡝ ᠪᠠᠨᡳᠨ ᠪᡝ ᠪᠠᡵᡤᡳᠶᠠᡥᠠᠪᡳ,inu sure banin be bargiyahabi,亦涵灵性。,6,135,135a
ᡳᠨᡠ ᠸᠠᡴᠠ,inu waka,是非，对错。,6,135,135b
ᡳᠨᡠ ᠸᠠᡴᠠ ᠪᡝ ᠰᠠᡵᡴᡡ,inu waka be sark@,不知是否，不知对错。,6,135,135b
ᡳᠨᡠ ᠸᡝᡳᠯᡝ ᠠᡴᡡ ᠰᡝᠴᡳ ᠣᠵᠣᡵᠠᡴᡡ,inu weile ak@ seci ojorak@,亦难辞咎。,6,135,135b
ᡳᠨᡠ ᡝᠨᡩᡠᡵᡳᠩᡤᡝ ᡝᠵᡝᠨ ᡳ ᡤᡝᠩᡤᡳᠶᡝᠨ ᡳ ᠪᡠᠯᡝᡴᡠᡧᡝᡵᡝ ᠴᡳ ᡨᡠᠴᡳᠨᡝᠮᡝ ᠮᡠᡨᡝᡵᠠᡴᡡ,inu enduringge ejen i genggiyen i bulekuSere ci tucineme muterak@,亦难逃圣明洞鉴。,6,135,135a
ᡳᠨᡠ ᡠᠮᡝᠰᡳ ᠯᠠᡴᠴᠠᡥᠠᠪᡳ,inu umesi lakcahabi,亦甚悬绝。,6,135,135a
ᡳᠨᡠ ᡠᠮᡝᠰᡳ ᡤᠣᡳᠴᡠᡴᠠ ᠪᠠᠪᡳ,inu umesi goicuka babi,亦殊有碍。,6,135,135a
ᡳᠨᡠ ᡤᠠᠮᠵᡳᡩᠠᠮᡝ ᠶᠠᠪᡠᡥᠠ ᠪᡝ ᠯᠠᠪᡩᡠ,inu gamjidame yabuha be labdu,亦多染指。,6,135,135a
ᡳᠨᡠ ᡥᠣᠯᡨᠣᠮᡝ ᠰᡳᠨᠠᡤᠠᠯᠠᡥᠠ ᠪᠠ ᠠᡴᡡ,inu holtome sinagalaha ba ak@,亦无捏丧，指没有捏报丧事的情况。,6,135,135a
ᡳᠨᡠ ᡩᡝ ᠠᡩᠠᠯᡳᡧᠠᡵᠠ ᠸᠠᡴᠠ,inu de adaliSara waka,= inu adali bime waka,6,135,135a
ᡳᠨᡠ ᡩᡝ ᠠᡩᠠᠯᡳᡧᠠᡵᠠᠩᡤᡝ ᠸᠠᡴᠠ,inu de adaliSarangge waka,= inu adali bime waka,6,135,135b
ᡳᠨᡠ ᡳᠴᡳᡥᡳᠶᠠᠮᡝ ᠪᠠᠨᠵᡳᠨᠠᡵᠠᡴᡡ,inu icihiyame banjinarak@,亦难措手。,6,135,135a
ᡳᠨᡨᡠ ᠴᡝᠴᡳᡴᡝ,intu cecike,<动>腰鼓雀。,6,135,135b
ᡳᠨᡩᠠᠨ,indan,〔名〕(有翎无铁箭头的)去镞矢。,6,135,135b
ᡳᠨᡩᠠᠵᡠ,indaju,〔名〕<动>独■。,6,136,136a
ᡳᠨᡩᠠᡥᡡᠨ,indah@n,〔名〕①狗，犬。②戌，地支之第十一位。,6,135,135b
ᡳᠨᡩᠠᡥᡡᠨ ᠨᠠᠴᡳᠨ,indah@n nacin,<动>鸦鹘垛儿，飞禽名。,6,135,135b
