manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᠠᠨ ᡥᡡᡳ ᡤᠣᠯᠣᡳ ᠪᠣᠯᡤᠣᠪᡠᡵᡝ ᡶᡳᠶᡝᠨᡨᡝᠨ,an h@i goloi bolgobure fiyenten,<衙>安徽清吏司，隶刑部，掌核本省刑名，并收办镶红旗、玄武门文移。,6,11,11b
ᠠᠨ ᡨᠠᠴᡳᠨ ᠪᡝ ᡠᡵᡝᠮᡝ ᠰᠠᠮᠪᡳ,an tacin be ureme sambi,熟悉风土。,6,11,11c
ᠠᠨ ᡨᠠᠴᡳᠨ ᠪᡝ ᡤᡠᡵᡳᠪᡠᠮᡝ ᡥᠠᠯᠠᠪᡠᠮᠪᡳ,an tacin be guribume halabumbi,= an be forgoSome kooli halambi,6,11,11c
ᠠᠨ ᡨᠠᠴᡳᠨ ᡳ ᡥᠠᡶᡠ ᠪᡳᡨᡥᡝ,an tacin i hafu bithe,<书>风俗通。,6,11,11c
ᠠᠨ ᡩᡠᠯᡳᠮᠪᠠ ᠪᡳᡨᡥᡝ,an dulimba bithe,<书>中庸。,6,11,11c
ᠠᠨ ᡴᠣᠣᠯᡳ,an kooli,风俗，又作 an tacin。,6,11,11b
ᠠᠨ ᡴᠣᠣᠯᡳ ᠪᡝ ᡥᠠᠯᠠᠮᡝ ᡨᠣᡴᡨᠣᠪᡠᠮᠪᡳ,an kooli be halame toktobumbi,移风易俗。,6,11,11b
ᠠᠨ ᡴᠣᠣᠯᡳ ᠪᡝ ᡶᡠᠵᡠᡵᡠᠯᠠᠮᡝ ᡶᠣᠨᠵᡳᠮᠪᡳ,an kooli be fujurulame fonjimbi,观风问俗。,6,11,11b
ᠠᠨ ᡴᠣᠣᠯᡳ ᠸᠠᠰᡳᠮᡝ ᡝᡶᡠᠵᡝᡥᡝ,an kooli wasime efujehe,颓风败俗。,6,11,11b
ᠠᠨ ᡴᠣᠣᠯᡳ ᡝᠪᡝᡵᡝᠮᡝ ᠸᠠᠰᡳᡴᠠᠪᡳ,an kooli ebereme wasikabi,风俗痱痱。,6,11,11b
ᠠᠨ ᡴᠣᠣᠯᡳ ᡝᠶᡝᠮᡝ ᡝᡶᡠᠵᡝᠮᠪᡳ,an kooli eyeme efujembi,风俗颓败。,6,11,11b
ᠠᠨ ᡴᡝᠮᡠᠨ,an kemun,常规，规矩。,6,11,11c
ᠠᠨᠠᠨ,anan,〔名〕①辇，即輓车。②挨次。,6,11,11c
ᠠᠨᠠᠨ ᡧᠣᡴᡳᠨ,anan Sokin,苟且逢迎。,6,11,11c
ᠠᠨᠠᠨᡩᠠ,ananda,〔名〕阿难，系佛经语。,6,11,11c
ᠠᠨᠠᠨᡩᠠ ᡳ ᠨᠠᡩᠠᠨ ᡨᠣᠯᡤᡳᠨ ᡳ ᠨᠣᠮᡠᠨ,ananda i nadan tolgin i nomun,<书>阿难七梦经。,6,11,11c
ᠠᠨᠠᠨᡩᠠ ᡳ ᡩᡠᡳᠨ ᡥᠠᠴᡳᠨ ᡳ ᠪᠠᡳᡨᠠ ᡳ ᠨᠣᠮᡠᠨ,ananda i duin hacin i baita i nomun,<书>阿难四事经。,6,12,12a
ᠠᠨᠠᠨᡩᠠ ᡳ ᡶᡠᠴᡳᡥᡳ ᠪᡝ ᡠᡳᠯᡝᡵᡝ ᠰᠠᡳᠨ ᡝᡥᡝ ᠪᠠᠪᡝ ᡶᠣᠨᠵᡳᡥᠠ ᠨᠣᠮᡠᠨ,ananda i fucihi be uilere sain ehe babe fonjiha nomun,<书>阿难问事佛吉凶经。,6,12,12a
ᠠᠨᠠᠨ ᡳ ᠰᡳᠯᡤᠠᠰᡳ,anan i silgasi,挨贡。,6,11,11c
ᠠᠨᠠᠪᡠᠮᠪᡳ,anabumbi,〔不及〕①（胜）败，输(赢)： etere anabure be lashalambi 决胜负； jiha efifi h@dai jiha anabuha 赌博输与市钱。②让与，相让，推让： ere bithe be inde anabumbi 此书让与他。③推延： Sun biya ishunde anabumbi  日月相推。,6,12,12b
ᠠᠨᠠᠪᡠᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ ᠠᠯᡳᠨ ᠪᡝ ᡨᡠᠸᠠᡴᡳᠶᠠᠮᠪᡳ᠈ ᠪᠣᡧᠣᠪᡠᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ ᠪᠣᠣ ᠪᡝ ᡨᡠᠸᠠᡴᡳᠶᠠᠮᠪᡳ,"anabuha niyalma alin be tuwakiyambi, boSobuha niyalma boo be tuwakiyambi",相让的人可以守（宝）山，逐出的人只能守（空）家。,6,12,12b
ᠠᠨᠠᠪᡠᡥᠠ ᠪᡝ ᠠᠯᡳᠮᡝ ᡤᠠᡳᠮᠪᡳ,anabuha be alime gaimbi,受禅。,6,12,12b
ᠠᠨᠠᠪᡠᡵᡝ ᡝᡨᡝᡵᡝ,anabure etere,胜负，输赢。,6,12,12b
ᠠᠨᠠᠮᠪᡳ,anambi,〔及、不及〕①推，搡，推动，推进。②推托，推诿，推卸。推脱： gelhun ak@ miyamime faksidame g@wa niyalma de anarak@ 不敢少有遮饰，以推卸于他人。③排挤，排斥，歧视。④推迟，推延，迁延，延期： inenggi biya be anambi 迁延岁月。⑤挺（胸）： tunggen be aname julesi yabumbi 挺着胸向前走。⑥扶（犁）： anja anambi 扶犁。 ⑦依次，挨次： hacin aname sume bodobufi toodabumbi 接款销赔； forgon aname acabume bumbi 按季供应。,6,12,12c
ᠠᠨᠠᠮᡝ ᠪᠣᡩᠣᠮᠪᡳ,aname bodombi,推测。,6,12,12c
ᠠᠨᠠᠮᡝ ᠰᡳᡥᠠᠮᠪᡳ,aname sihambi,拥挤。,6,12,12c
ᠠᠨᠠᠮᡝ ᠵᠠᡶᠠᠮᠪᡳ,aname jafambi,挨拿。,6,12,12c
ᠠᠨᠠᠮᡝ ᡝᠯᡥᡝᡧᡝᠪᡠᡶᡳ ᠠᠴᠠᠮᠵᠠᠮᡝ ᠵᡠᠸᡝᠮᠪᡳ,aname elheSebufi acamjame juwembi,递缓搭运。,6,12,12c
ᠠᠨᠠᠮᡝ ᡝᠯᡥᡝᡧᡝᠪᡠᡶᡳ ᠸᠠᠴᡳᡥᡳᠶᠠᠮᡝ ᡤᠠᡳᠮᠪᡳ,aname elheSebufi wacihiyame gaimbi,推缓征完。,6,12,12c
ᠠᠨᠠᠮᡝ ᡨᡠᠴᡳᠪᡠᡥᡝ ᠰᡝᠮᡝ ᠸᠠᠵᡳᡵᠠᡴᡡ,aname tucibuhe seme wajirak@,不可枚举。,6,12,12c
ᠠᠨᠠᠮᡝ ᡨᡠᡥᡝᠪᡠᠮᠪᡳ,aname tuhebumbi,排挤，推倒。,6,12,12c
ᠠᠨᠠᠮᡳ,anami,〔名〕<动>大堪达汉。,6,12,12c
ᠠᠨᠠᠰᡥᡡᠨ,anash@n,〔名〕①逊，谦虚： gocish@n anash@n 谦逊。②逊，封谥等处用语，其 gocish@n h@waliyasun anah@njame bahanahangge be anash@n 谦和善让曰逊。,6,12,12b
ᠠᠨᠠᡤᠠᠨ,anagan,〔名〕①借端，藉故。②闰（月）。,6,12,12a
ᠠᠨᠠᡤᠠᠨ ᠠᡵᠠᠮᠪᡳ,anagan arambi,托词，藉故，推托。,6,12,12a
ᠠᠨᠠᡤᠠᠨ ᡳ ᠪᡳᠶᠠ,anagan i biya,闰月。,6,12,12a
ᠠᠨᠠᡥᡡᠨ ᠮᠣᠣ,anah@n moo,<植>楠木。,6,12,12a
ᠠᠨᠠᡥᡡᠨᠵᠠᠨ,anah@njan,〔名〕让，谦让。,6,12,12a
ᠠᠨᠠᡥᡡᠨᠵᠠᠩᡤᠠ,anah@njangga,〔名〕肯让者。,6,12,12a
ᠠᠨᠠᡥᡡᠨᠵᠠᠮᠪᡳ,anah@njambi,〔及〕谦让。,6,12,12a
ᠠᠨᠠᡥᡡᠩᡤᠠ ᡤᡠᡵᡠᠩ,anah@ngga gurung,梓官，指皇帝的棺。,6,12,12b
ᠠᠨᠠᡥᡡᠩᡤᠠ ᡤᡠᡵᡠᠩ ᡩᡝ ᡥᡝᠩᡴᡳᠯᡝᠮᠪᡳ,anah@ngga gurung de hengkilembi,即谒梓官。,6,12,12b
ᠠᠨᠠᡨᠠᠮᠪᡳ,anatambi,〔及〕① anambi 的互动态。②推诿，推卸，推托。③推让。,6,12,12b
ᠠᠨᠠᡨᠠᠮᡝ ᠰᡳᠯᡨᠠᠮᠪᡳ,anatame siltambi,推诿。,6,12,12b
ᠠᠨᠠᡨᠠᠮᡝ ᠵᠠᡳᠯᠠᡨᠠᠮᠪᡳ,anatame jailatambi,诿卸。,6,12,12c
ᠠᠨᠠᡴᡡ,anak@,〔名〕①钥匙。②推者。,6,12,12a
ᠠᠨᠠᡴᡡ ᠠᡵᠠᠮᠪᡳ,anak@ arambi,①借故，推托。②制作钥匙。,6,12,12a
ᠠᠨᠠᡴᡡ ᠪᠠᡥᠠᠮᠪᡳ,anak@ bahambi,得以推诿，夤缘。,6,12,12a
ᠠᠨᠠᡴᡡ ᠰᡝᠵᡝᠨ,anak@ sejen,独轮跨车。,6,12,12a
ᠠᠨᠠᡴᡡ ᠵᡠᡳ,anak@ jui,遗腹子，= unucun。,6,12,12a
ᠠᠨᠠᡴᡡ ᡶᠠ,anak@ fa,推窗。,6,12,12a
ᠠᠨᠠᡴᡡᡳ ᡩᠠ,anak@i da,<官>司钥长。,6,12,12a
ᠠᠨᠠᡶᡠ,anafu,〔名〕戍守。,6,13,13a
ᠠᠨᠠᡶᡠ ᠴᠣᠣᡥᠠ,anafu cooha,戍守兵。,6,13,13a
ᠠᠨᠠᡶᡠᠯᠠᠮᠪᡳ,anafulambi,〔不及〕戍守。,6,13,13a
ᠠᠨᠠᡶᡠᠯᠠᠮᡝ ᡨᡠᠸᠠᡴᡳᠶᠠᠮᠪᡳ,anafulame tuwakiyambi,戍守。,6,13,13a
ᠠᠨᠠᡶᡠᠯᠠᡥᠠ ᠪᠠᡩᡝ ᡝᠮᡤᡝᡵᡳ ᠠᠨᡳᠶᠠ ᠵᠠᠯᡠᡴᠠ,anafulaha bade emgeri aniya jaluka,在戍年满。,6,13,13a
ᠠᠨᠴᡠ ᡥᡳᠶᠠᠨ,ancu hiyan,<植>七里香，其梗叶似 nayanci hiyan ，而叶厚大。,6,15,15b
ᠠᠨᠴᡠᠨ,ancun,〔名〕耳坠子，耳饰。,6,15,15b
ᠠᠨᠴᡠᠨ ᡠᠮᡳᠶᠠᡥᠠ,ancun umiyaha,<动>蟑螂。,6,15,15c
ᠠᠨᠴᡠᠨ ᡤᡡᠸᠠᡵᠠ,ancun g@wara,<动>狼鹘，一种猛禽，又作猛虎。,6,15,15c
ᠠᠨᠴᡠᠨ ᡳᠯᡥᠠ,ancun ilha,<植>探春花。,6,15,15b
ᠠᠨᠴᡠᠨ ᡳ ᠪᠣᡥᠣᡵᡳ,ancun i bohori,坠子宝盖。,6,15,15b
ᠠᠨᠴᡠᠯᠠᡴᡡ,anculak@,〔名〕安楚拉库，清初部落名。,6,15,15c
ᠠᠨᠴᡠᡵᠠᡥᡳ,ancurahi,〔名〕羊皮金，系清初旧话，见《大清全书》。,6,15,15c
ᠠᠨᠵᠠ,anja,〔名〕犁杖。,6,15,15c
ᠠᠨᠵᠠ ᡥᠠᠯᡥᠠᠨ,anja halhan,犁铧，耒耜。,6,15,15c
ᠠᠨᠵᡠ,anju,〔名〕荤肴，即莛席上准备的肉食。,6,15,15c
ᠠᠨᠵᡠ ᠪᡝᠯᡥᡝᡵᡝ ᠪᠠ,anju belhere ba,<衙>荤居，即被办荤食的处所，隶光禄寺。,6,15,15c
ᠠᠨᠵᡳᠮᠪᡳ,anjimbi,〔及〕锛： faksisa ajime ajigen obumbi 匠人斫而小之。,6,15,15c
ᠠᠨᠵᡳᡥᠠᡳ,anjihai,〔名〕<地>安济海。,6,15,15c
ᠠᠨᠵᡳᡴᡡ,anjik@,〔名〕锛子。,6,15,15c
ᠠᠨᠸᠠᠨ,anwan,〔名〕<动>海 鱼。,6,15,15c
ᠠᠨᡨᠠ,anta,〔副〕何其，甚。,6,14,14b
ᠠᠨᡨᠠᡥᠠ,antaha,〔名〕客人，宾客。,6,14,14b
ᠠᠨᡨᠠᡥᠠ ᠪᡝ ᠪᠠᡧᠠᠮᡝ ᡨᡠᠴᡳᠪᡠᡵᡝ ᡥᡝᠰᡝ,antaha be baSame tucibure hese,遂客令。,6,14,14c
ᠠᠨᡨᠠᡥᠠ ᠪᡝ ᠪᠣᡧᠣᠮᠪᡳ,antaha be boSombi,遂客。,6,14,14c
ᠠᠨᡨᠠᡥᠠ ᠪᡝ ᠪᠣᡳᡤᠣᠵᡳᠯᠠᡵᠠ ᠪᠣᠯᡤᠣᠪᡠᡵᡝ ᡶᡳᠶᡝᠨᡨᡝᠨ,antaha be boigojilara bolgobure fiyenten,<衙>主客清吏司，隶礼部，掌管宾礼，朝贡及接待外宾，并官员赏赐、各省贡土等事。,6,14,14c
ᠠᠨᡨᠠᡥᠠ ᠪᡝ ᠰᠣᠯᡳᠮᠪᡳ,antaha be solimbi,邀客，请客。,6,14,14c
ᠠᠨᡨᠠᡥᠠ ᠪᡝ ᡨᡠᠸᠠᡧᠠᡨᠠᡵᠠ ᠪᠣᠯᡤᠣᠪᡠᡵᡝ ᡶᡳᠶᡝᠨᡨᡝᠨ,antaha be tuwaSatara bolgobure fiyenten,<衙>宾客清吏司，即理藩院司名，后改为 hargaSan de hengkilenjire fiyenten。,6,14,14c
ᠠᠨᡨᠠᡥᠠ ᠪᡝ ᡳᠨᡩᡝᠪᡠᠮᠪᡳ,antaha be indebumbi,留客。,6,14,14c
ᠠᠨᡨᠠᡥᠠ ᡨᡠᠸᠠᠮᠪᡳ,antaha tuwambi,待客，请客吃饭。,6,14,14c
ᠠᠨᡨᠠᡥᠠᠯᠠᠮᠪᡳ,antahalambi,〔不及〕做客。,6,14,14c
ᠠᠨᡨᠠᡥᠠᠰᡳ,antahasi,〔名〕幕宾，客人，来宾。,6,14,14c
ᠠᠨᡨᠠᡥᠠᠰᡳ ᡳ ᠣᡵᠣᠨ ᠪᡝ ᡤᠣᡳᡩᠠᠮᡝ ᠨᠠᡵᠠᡧᠠᠮᠪᡳ,antahasi i oron be goidame naraSambi,久恋慕席。,6,14,14c
ᠠᠨᡨᠠᡥᠠᡧᠠᠮᠪᡳ,antahaSambi,〔不及〕①客气，腼腆。②款待客人： yargiyan i gocish@n i kunduleme antahaSambi 委实谦恭款待。,6,14,14c
ᠠᠨᡨᠠᡥᠠᡳ ᠵᠣᡵᡳᠰᡳ,antahai jorisi,<官>侯人，即古时迎送过路客官名，见《诗经》。,6,14,14c
ᠠᠨᡨᠠᡥᠠᡵᠠᠮᠪᡳ,antaharambi,〔不及〕客气，讲客套。,6,15,15a
ᠠᠨᡨᠠᡥᠠ ᡳ ᡠᠰᡳᠨ,antaha i usin,客田，指外籍移民居客民所置买之田。,6,14,14b
ᠠᠨᡨᠠᡥᠠ ᡳ ᡤᡠᡵᡝᠨ,antaha i guren,<衙>宾馆。,6,14,14b
ᠠᠨᡨᠠᡳ,antai,〔副〕何等，那样。,6,14,14b
ᠠᠨᡨᠠᡴᠠ,antaka,〔代〕怎样，如何： gaSan i niyalma gemu ibiyaci antaka 乡人皆恶之，何如？,6,14,14b
ᠠᠨᡨᠠᡴᠠ ᠴᡳᡵᠠ ᠪᡳᡥᡝ,antaka cira bihe,何其严厉，系旧清语， ai gese cira bihe 之意。,6,14,14b
ᠠᠨᡨᠠᡵᠠᠮᠪᡳ,antarambi,= antaharambi ：,6,15,15a
ᠠᠨᡨᠠᡵᠠᡥᠠ ᠴᡝᠴᡳᡴᡝ,antaraha cecike,<动>宾雀，参见 fiyasha cecike。,6,15,15a
ᠠᠨᡨᡠ,antu,〔名〕山阳，山的阳面。,6,15,15a
ᠠᠨᡨᡠ ᡤᡡᠸᠠᠯᡤᡳᠶᠠ,antu g@walgiya,安图瓜尔佳，清初部落名。,6,15,15a
ᠠᠨᡩᠠ,anda,〔名〕①谙达，宾友，友人。②伙计，友伴。,6,15,15a
ᠠᠨᡩᠠ ᠰᠠᡳᡴᠠᠨ,anda saikan,果真好。,6,15,15a
ᠠᠨᡩᠠ ᠰᡳᡩᡠᠨ,anda sidun,亲朋，系旧情语，gucu niyaman 之意。,6,15,15a
ᠠᠨᡩᠠ ᠵᠠᡶᠠᠮᠪᡳ,anda jafambi,结拜，结宾友，结为朋友。,6,15,15a
ᠠᠨᡩᠠᠨ,andan,〔副〕片刻，瞬间，顷刻。,6,15,15a
ᠠᠨᡩᠠᠨᡩᡝ,andande,"〔副〕马上，片刻，瞬间，一会儿，常与 dartai, ilihai, majige  等词连用： ilihai andande 立刻； aliyahai andande 立待； emu andande 一旦； gaitai andande 顷刻； dartai andande 俄顷； majige andande 须臾。",6,15,15a
ᠠᠨᡩᠠᠯᠠ,andala,〔副〕中间，中途，半途，半路：jug@n i andala aldasilaha 夭折了；半途而废了。,6,15,15a
ᠠᠨᡩᠠᠯᠠ ᡤᡳᠶᠠᠮᡠᠨ,andala giyamun,腰站。,6,15,15b
ᠠᠨᡩᠠᠯᠠ ᡴᠠᡵᡠᠨ,andala karun,<地>安达拉卡伦，常设，西至沙巴尔托海七十里，隶锡伯营领队大臣。,6,15,15b
ᠠᠨᡩᠠᡵᠠᠮᠪᡳ,andarambi,〔不及〕认生，腼腆，羞怯。,6,15,15b
ᠠᠨᡩᠠᡵᡤᡳ,andargi,〔名〕邻居，相邻，系旧清语， adaki 之意。,6,15,15b
ᠠᠨᡩᠠᡵᡤᡳ ᠠᡳᠮᠠᠨ,andargi aiman,安达尔奇爱满，即清初部落名。,6,15,15b
ᠠᠨᡩᡠᠪᡠᠮᠪᡳ,andubumbi,〔及〕慰止，使忘却，使遗忘： geren i mujin be tohorombume andubumbi 安慰众心。,6,15,15b
ᠠᠨᡩᡠᡥᡡᡵᡳ,anduh@ri,〔形〕冷淡的，疏淡的，： g@nin anduh@ri 薄清。,6,15,15b
ᠠᠨᡩᡠᡥᡡᡵᡳ ᡩᡠᠶᡝᠨ,anduh@ri duyen,冷淡。,6,15,15b
ᠠᠨᡩᡠᡥᡡᡵᡳᠯᠠᠮᠪᡳ,anduh@rilambi,〔及〕冷淡。,6,15,15b
ᠠᠨᡳᠶᠠ,aniya,〔名〕①年，②年节： aniya arambi 过年。③年龄。④年代，时期。,6,13,13a
ᠠᠨᡳᠶᠠ ᠠᠨᠠᠮᡝ ᡤᡝᠨᡝᡥᡝᡳ,aniya aname genehei,年复一年。,6,13,13a
ᠠᠨᡳᠶᠠ ᠠᠨᡳᠶᠠᡳ ᠠᠯᡳᡶᡳ ᠪᠣᡧᠣᡵᠣ ᠮᡝᠩᡤᡠᠨ,aniya aniyai alifi boSoro menggun,历年经征银。,6,13,13a
ᠠᠨᡳᠶᠠ ᠠᠨᡳᠶᠠᡳ ᡝᡴᡳᠶᡝᠨᡩᡝᡵᡝ ᠵᠠᠯᡳᠨ ᠨᠣᠩᡤᡳᡵᡝ ᡶᡠᠯᡠ ᡨᡠᠴᡳᡴᡝ ᠮᡝᠩᡤᡠᠨ,aniya aniyai ekiyendere jalin nonggire fulu tucike menggun,节年耗羡银。,6,13,13a
ᠠᠨᡳᠶᠠ ᠠᠯᡳᡥᠠ ᡤᡡᠰᠠᡳ ᠰᡳᡩᡝᠨ ᠶᠠᠮᡠᠨ,aniya aliha g@sai siden yamun,<衙>值年旗衙门，即办理八旗共同事务之机构，始于乾隆十六年，由原各族轮流值日制度演变而来，值日制度始于雍正元年。,6,13,13a
ᠠᠨᡳᠶᠠ ᠨᡠᡵᡥᡡᠮᡝ,aniya nurh@me,过年，历年。,6,13,13b
ᠠᠨᡳᠶᠠ ᠨᡠᡵᡥᡡᠮᡝ ᠠᠰᡠᡵᡠ ᠪᠠᡵᡤᡳᠶᠠᡥᠠᡴᡡ,aniya nurh@me asuru bargiyahak@,积歉，历年歉收。,6,13,13b
ᠠᠨᡳᠶᠠ ᠨᡠᡵᡥᡡᠮᡝ ᠮᡠᡴᡝ ᡨᡝᠮᠪᡳ,aniya nurh@me muke tembi,积涝，连年水涝。,6,13,13c
ᠠᠨᡳᠶᠠ ᠨᡠᡵᡥᡡᠮᡝ ᠵᡳᠪᠰᡳᠮᡝ ᠪᡳᠰᠠᡵᠠᠮᠪᡳ,aniya nurh@me jibsime bisarambi,连年积涝。,6,13,13c
ᠠᠨᡳᠶᠠ ᠨᡠᡵᡥᡡᠮᡝ ᡝᠯᡤᡳᠶᡝᠨ ᡳ ᠪᠠᡵᡤᡳᠶᠠᡥᠠ,aniya nurh@me elgiyen i bargiyaha,连年丰收。,6,13,13c
ᠠᠨᡳᠶᠠ ᠨᡠᡵᡥᡡᠮᡝ ᡥᠠᠵᡳ ᠶᡠᠶᡠᠨ,aniya nurh@me haji yuyun,屡年荒歉。,6,13,13c
ᠠᠨᡳᠶᠠ ᠪᠠᡳᡵᡝ ᡩᡝᠶᡝᠨ,aniya baire deyen,祈年殿。,6,13,13c
ᠠᠨᡳᠶᠠ ᠪᠠᡳᡵᡝ ᡩᡠᡴᠠ,aniya baire duka,祈年门。,6,13,13c
ᠠᠨᡳᠶᠠ ᠪᡝ ᠠᠯᡳᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ,aniya be aliha niyalma,排年人，即里中催钱粮的人。,6,13,13c
ᠠᠨᡳᠶᠠ ᠪᡳᠶᠠ,aniya biya,①岁月。②正月。,6,13,13c
ᠠᠨᡳᠶᠠ ᠪᡳᠶᠠ ᠪᡝ ᠠᡳᠨᠠᠮᡝ ᡨᠣᠣᡴᠠᠪᡠᠮᠪᡳ,aniya biya be ainame tookabumbi,玩愒岁月。,6,13,13c
ᠠᠨᡳᠶᠠ ᠪᡳᠶᠠ ᠪᡝ ᠠᡳᠨᠠᠮᡝ ᡩᡠᠯᡝᠮᠪᡠᠮᠪᡳ,aniya biya be ainame dulembumbi,优游岁月。,6,14,14a
ᠠᠨᡳᠶᠠ ᠪᡳᠶᠠ ᠪᡝ ᠮᠠᠨᠠᠪᡠᠮᡝ ᡩᡠᠯᡝᠮᠪᡠᠮᠪᡳ,aniya biya be manabume dulembumbi,蹉跎岁月。,6,14,14a
ᠠᠨᡳᠶᠠ ᠪᡳᠶᠠ ᠪᡝ ᡠᠨᡨᡠᡥᡠᡵᡳ ᠮᠠᠨᠠᠪᡠᠮᠪᡳ,aniya biya be untuhuri manabumbi,迁延岁月。,6,14,14a
ᠠᠨᡳᠶᠠ ᠪᡳᠶᠠ ᠪᡝ ᡠᠨᡨᡠᡥᡠᡵᡳ ᡩᡠᠯᡝᠮᠪᡠᠮᠪᡳ,aniya biya be untuhuri dulembumbi,虚度岁月。,6,14,14a
ᠠᠨᡳᠶᠠ ᠰᡝ ᠪᡝ ᡠᠨᡨᡠᡥᡠᡵᡳ ᡩᡠᠯᡝᠮᠪᡠᠮᠪᡳ,aniya se be untuhuri dulembumbi,虚度年华。,6,14,14a
ᠠᠨᡳᠶᠠ ᠰᡝ ᡶᡠᠯᡠ ᠠᠮᠪᡠᠯᠠ,aniya se fulu ambula,年龄高大。,6,14,14a
ᠠᠨᡳᠶᠠ ᠵᠠᠯᡠᡴᠠᡴᡡ ᡧᡠᡩᡝᠰᡳ,aniya jalukak@ Sudesi,未满吏。,6,14,14a
ᠠᠨᡳᠶᠠ ᠸᡝᡳᠯᡝᠪᡠᡵᡝ ᠸᡝᡳᠯᡝ,aniya weilebure weile,满徒，即服役一年的罪名。,6,14,14b
