manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡝᠨᠴᡠ ᡶᠠᠯᡤᠠ,encu falga,别墅。,6,86,86c
ᡝᠨᠴᡠ ᡶᠠᠴᡠ,encu facu,怜惜小孩之貌。,6,86,86c
ᡝᠨᠴᡠ ᡶᡝᡵᡤᡠᠸᡝᠴᡠᡴᡝ ᡩᡝᠨ ᡤᠣᡵᠣ,encu ferguwecuke den goro,奇灵高远。,6,86,86c
ᡝᠨᠴᡠᠩᡤᡝ,encungge,〔形〕异，另，不一样的，另一样的。,6,86,86c
ᡝᠨᠴᡠᠩᡤᡝ ᠪᡝ ᡠᠪᡳᠶᠠᠮᡝ ᠠᡩᠠᠯᡳᠩᡤᡝ ᠪᡝ ᡥᠠᡵᡧᠠᠮᠪᡳ,encungge be ubiyame adalingge be harSambi,伐异党同。,6,86,86c
ᡝᠨᠴᡠᠯᡝᠪᡠᠮᠪᡳ,enculebumbi,〔不及〕 enculembi 的使动、被动态。,6,86,86c
ᡝᠨᠴᡠᠯᡝᠪᡠᡥᡝ ᠵᠠᠯᠠᠨ ᡥᠠᠯᠠᠮᡝ ᠪᠣᡧᠣᡥᠣ ᠨᡳᡵᡠ,enculebuhe jalan halame boSoho niru,优异世管佐领，清初各部落长，其率众归诚，功在旗常，得赐户口者，曰 ～。,6,86,86c
ᡝᠨᠴᡠᠯᡝᠮᠪᡳ,enculembi,〔及〕①单另，另行。②异样，别样。,6,87,87a
ᡝᠨᠴᡠᠯᡝᠮᡝ ᡨᡠᠸᠠᠮᠪᡳ,enculeme tuwambi,①垂青。②歧视。,6,87,87a
ᡝᠨᠴᡠᡨᡠ,encutu,〔名〕<动>■(豸+包)，此兽的角长在胸部。,6,86,86c
ᡝᠨᠵᡳ,enji,〔名〕素食。,6,87,87a
ᡝᠨᠵᡳ ᠪᡝᠯᡥᡝᡵᡝ ᠪᠠ,enji belhere ba,<衙>素局，即预备皇帝用素食 处所。,6,87,87a
ᡝᠨᠵᡳ ᠵᡝᠮᠪᡳ,enji jembi,食素。,6,87,87a
ᡝᠨᡝᠨ,enen,〔名〕后嗣，苗裔。,6,80,80a
ᡝᠨᡝᠨ ᠣᠪᡠᠮᡝ ᡠᠵᡳᡥᡝ ᠵᡠᡳ,enen obume ujihe jui,过继之子，继嗣子。,6,80,80a
ᡝᠨᡝᠨ ᠣᠪᡠᡥᠠ ᠵᡠᡳ,enen obuha jui,养子。,6,80,80a
ᡝᠨᡝᠨ ᠯᠠᡴᠴᠠᠮᠪᡳ,enen lakcambi,绝嗣，后代断绝。,6,80,80a
ᡝᠨᡝᠨ ᠵᡠᠰᡝ,enen juse,裔胄。,6,80,80a
ᡝᠨᡝᠨ ᡥᡡᠨᠴᡳᡥᡳᠨ,enen h@ncihin,苗裔。,6,80,80a
ᡝᠨᡝᠩᡤᡳ,enenggi,〔名〕今日，本日。,6,80,80a
ᡝᠨᡝᠩᡤᡳ ᠴᡳᠮᠠᡵᡳ,enenggi cimari,①今早。②今明天。,6,80,80a
ᡝᠨᡝᠰᡥᡠᠨ,eneshun,〔形〕偏坡的，倾斜的。,6,80,80a
ᡝᠨᡝᠰᡥᡠᠨ ᠴᠣᡴᠴᠣᡥᠣᠨ,eneshun cokcohon,峭峻。,6,80,80b
ᡝᠨᡝᠰᡥᡠᠨ ᡨᠠᡶᡠᡴᡡ,eneshun tafuk@,礓■(石+察)，台阶。,6,80,80a
ᡝᠨᡝᠰᡥᡠᡴᡝᠨ,eneshuken,〔形〕漫坡的，稍倾斜的。,6,80,80b
ᡝᠨᡝᡨᡴᡝᡴ,enetkek,〔名〕印度，梵。,6,80,80b
ᡝᠨᡝᡨᡴᡝᡴ ᠪᠠ ᡳ ᡥᡝᡵᡤᡝᠨ,enetkek ba i hergen,梵字。,6,80,80b
ᡝᠨᡝᡨᡴᡝᡴ ᠪᠠ ᡳ ᡥᡡᠪᠠᠯᠠᠩ,enetkek ba i h@balang,梵僧。,6,80,80b
ᡝᠨᡝᡨᡴᡝᡴ ᡤᡠᡵᡠᠨ,enetkek gurun,西梵国 ，印度。,6,80,80b
ᡝᠨᡝᡨᡴᡝᡴ ᡥᡝᡵᡤᡝᠨ,enetkek hergen,= enetkek ba i hergen,6,80,80b
ᡝᠨᡝᡨᡴᡝᡴ ᡥᡝᡵᡤᡝᠩᡤᡝ ᠯᠣᡥᠣ,enetkek hergengge loho,梵字刀。,6,80,80b
ᡝᠨᡨᡝᡥᡝᠨ,entehen,〔名〕①恒，易卦名，巽上震曰恒。②恒，恒常，永恒。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠨ ᠠᠨ ᡳ ᠪᠠᠨᡳᠨ ᠪᡝ ᡠᡶᠠᡵᠠᡵᠠᡴᡡ,entehen an i banin be ufararak@,不失恒性。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠨ ᠮᡠᠵᡳᠯᡝᠨ,entehen mujilen,恒心。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ,enteheme,〔副〕①永久，永恒，永远，长久。②常：sunja enteheme 五常。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠠᠨ ᡥᠠᠯᠠᠴᡳ ᠣᠵᠣᡵᠠᡴᡡ,enteheme an halaci ojorak@,经常不易。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠠᠯᡳᡥᠠ ᠠᠮᠪᠠᠨ,enteheme aliha amban,<官>常任，即周官名，见《书经》。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠠᠰᠠᡵᠠᡵᠠ ᠴᠠᠯᡠ,enteheme asarara calu,永积仓，即黑龙江仓名。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠠᠴᠠᡵᠠ ᠪᡝ ᡴᡳᠴᡝᠮᠪᡳ,enteheme acara be kicembi,思图久好。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠠᠴᡠᡥᡡᠨ ᠰᠠᡳᠨ ᡩᡝ ᡳᠰᡳᠪᡠᠮᠪᡳ,enteheme acuh@n sain de isibumbi,永臻友睦，又作 enteheme h@waliyasun sain de isibumbi,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠠᠴᡠᡥᡡᠨ ᠵᡠᡵᡤᠠᠨ ᠪᡝ ᠵᡳᡵᠠᠮᡳᠯᠠᠮᠪᡳ,enteheme acuh@n jurgan be jiramilambi,永敦睦谊。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠠᡴᡡ ᠨᠣᠮᡠᠨ,enteheme ak@ nomun,<书>无常经。,6,80,80c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠪᠠᡳᡨᠠᠯᠠᡵᠠᡴᡡ ᠣᠪᡠᠮᠪᡳ,enteheme baitalarak@ obumbi,永不叙用，废锢。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠪᡝ ᡨᡠᠸᠠᡴᡳᠶᠠᠮᡝ ᡨᡝᠨ ᠪᡝ ᡳᠯᡳᠪᡠᠮᠪᡳ,enteheme be tuwakiyame ten be ilibumbi,守经建极。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠮᡠᠩᡤᠠᠨ,enteheme munggan,永陵，在兴京。,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠮᡠᠵᡳᠯᡝᠨ,enteheme mujilen,= entehen mujilen,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠯᠠᠰᡥᠠᠯᠠᡵᠠᡴᡡ ᠵᠠᠯᠠᠨ ᡥᠠᠯᠠᠮᡝ ᠰᡳᡵᠠᠪᡠᠮᠪᡳ,enteheme lashalarak@ jalan halame sirabumbi,世袭罔替。,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠰᠠᡳᠨ ᡳ ᠠᡴᡩᡠᠨ ᠪᡝ ᡨᡠᠴᡳᠪᡠᠮᠪᡳ,enteheme sain i akdun be tucibumbi,以申永好之据。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠴᠣᠣᡥᠠ ᠣᠪᡠᡵᡝ ᠸᡝᡳᠯᡝ,enteheme cooha obure weile,永戍荣之罪。,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠵᠠᠯᡠᠩᡤᠠ ᠨᠠᠮᡠᠨ,enteheme jalungga namun,永盈库，即江苏银库名。,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠵᡠᠯᡤᡝ,enteheme julge,太古，上古。,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠵᡠᠯᡤᡝ ᠴᡳ ᠯᠠᡴᠴᠠᡶᡳ ᠴᠣᠯᡤᠣᡵᠣᡴᠣᠪᡳ,enteheme julge ci lakcafi colgorokobi,远超遂古。,6,82,82a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠵᡠᠯᡤᡝᡳ ᡠᠮᡝᠰᡳ ᠰᡠᠴᡠᠩᡤᠠ,enteheme julgei umesi sucungga,上古太初。,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᠸᡝᡵᡳᠮᠪᡳ,enteheme werimbi,永存。,6,82,82a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡤᡳᠶᡝᠨ ᠴᠠᠯᡠ,enteheme elgiyen calu,永丰仓，即三娃仓名，山西、陕西、广东亦有此仓。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡤᡳᠶᡝᠨ ᡩᡠᡴᠠ,enteheme elgiyen duka,肇阜门，即新疆迪化城南门名。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡤᡳᠶᡝᠩᡤᡝ ᠴᠠᠯᡠ,enteheme elgiyengge calu,永阜仓，即山东青州仓名。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡥᡝ ᠣᠪᡠᡵᡝ ᠵᡠᡴᡨᡝᡥᡝᠨ,enteheme elhe obure juktehen,永安寺，即御河桥北山上百塔庙名。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡥᡝ ᠣᠪᡠᡵᡝ ᡩᡠᡴᠠ,enteheme elhe obure duka,= enteheme elhe duka,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡥᡝ ᠴᠠᠯᡠ,enteheme elhe calu,永安仓，即广东高州仓名。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡥᡝ ᠵᡠᡴᡨᡝᡥᡝᠨ,enteheme elhe juktehen,长宁寺，位于盛京城西北。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡥᡝ ᠵᡳᡵᡤᠠᠴᡠᠨ ᠪᡝ ᡨᡠᠸᠠᡴᡳᠶᠠᠮᡝ ᠪᠠᠨᠵᡳᠮᠪᡳ,enteheme elhe jirgacun be tuwakiyame banjimbi,永享安乐。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡥᡝ ᡤᠣᡳᡩᠠᠮᡝ ᡨᠠᡳᡶᡳᠨ,enteheme elhe goidame taifin,久安长治。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡥᡝ ᡤᡳᠶᠠᡳ,enteheme elhe giyai,长安街。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡥᡝ ᡩᡠᡴᠠ,enteheme elhe duka,长安门。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡝᠯᡩᡝᠮᠪᡠᡵᡝ ᡤᡳᠶᠠᡳ,enteheme eldembure giyai,光恒街，即夕月坛牌楼街名。,6,81,81a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡤᠣᠯᠣ ᠪᡝ ᠵᠠᡶᠠᠮᡝ ᡝᠶᡝᠮᠪᡳ,enteheme golo be jafame eyembi,永保安澜。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡤᠣᡳᡩᠠᡨᠠᠯᠠ ᠣᠵᠣᡵᠣ ᡩᡝ ᡳᠰᡳᠪᡠᠴᡳ ᠣᠮᠪᡳ,enteheme goidatala ojoro de isibuci ombi,可经永久。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡤᡝᠩᡤᡳᠶᡝᠩᡤᡝ ᡴᡳᡵᡠ,enteheme genggiyengge kiru,太常旗。,6,82,82a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡤᡳᠩᡤᡠᠨ ᠴᠠᠯᡠ,enteheme ginggun calu,永敬仓，即外省仓名。,6,82,82a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡥᡝᡨᡥᡝ ᠪᡝ ᡴᡳᠴᡝᡵᠠᡴᡡ,enteheme hethe be kicerak@,不务恒业。,6,82,82a
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡥᡡᠸᠠᠯᡳᠶᠠᠪᡠᡵᡝ ᡩᡝᠶᡝᠨ,enteheme h@waliyabure deyen,保和殿。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡥᡡᠸᠠᠯᡳᠶᠠᠰᡠᠨ ᠰᠠᡳᠨ ᠪᡝ ᠵᡳᡵᠠᠮᡳᠯᠠᠮᠪᡳ,enteheme h@waliyasun sain be jiramilambi,永敦和好。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡥᡡᡨᡠᡵᡳ ᠪᡝ ᠵᡠᠰᡝ ᠣᠮᠣᠰᡳ ᡩᡝ ᡳᠰᡳᠪᡠᠮᠪᡳ,enteheme h@turi be juse omosi de isibumbi,永锡祚福。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡥᡡᡨᡠᡵᡳ ᡶᡝᠩᡧᡝᠨ ᠪᡝ ᠰᠠᠨᡳᠶᠠᠪᡠᠮᠪᡳ,enteheme h@turi fengSen be saniyabumbi,长延福禄。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡥᡡᡨᡠᡵᡳ ᡶᡝᠩᡧᡝᠨ ᡳᠰᡳᠨᠵᡳᠮᠪᡳ,enteheme h@turi fengSen isinjimbi,永绥福禄。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡥᡡᡨᡠᡵᡳᠩᡤᠠ ᡤᡠᡵᡠᠩ,enteheme h@turingga gurung,永福宫，即盛京西宫名。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡨᠠᡳᡶᡳᠨ ᠨᡝᠴᡳᠨ ᠪᡝ ᠠᠯᡳᠮᠪᡳ,enteheme taifin necin be alimbi,永享升平。,6,81,81b
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡨᠠᡳᡶᡳᠨ ᠴᠠᠯᡠ,enteheme taifin calu,永宁仓，即吉林仓名，山西亦有此仓。,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡨᠣᡴᡨᠣᡥᠣ ᠪᡳᡵᠠ,enteheme toktoho bira,<地>永定河。,6,81,81c
ᡝᠨᡨᡝᡥᡝᠮᡝ ᡨᠣᡴᡨᠣᡥᠣ ᠪᡳᡵᠠᡳ ᡝᠨᡩᡠᡵᡳ ᠮᡠᡴᡨᡝᡥᡝᠨ,enteheme toktoho birai enduri muktehen,永定河神庙。,6,81,81c
